source_name,review_date,critic_name,review_detail
Film Journal International," February 2, 2016",Daniel Eagan," A critical favorite at Cannes, where it won the Prize Un Certain Regard, Rams will find an art-house audience among fans of Roy Andersson and Per Petterson."
Village Voice," February 2, 2016",Alan Scherstuhl, It's the rare international shepherd drama that feels urgently connected to contemporary American politics.
Hollywood & Fine," February 2, 2016",Marshall Fine, A melancholy charmer that will make you laugh and bring you to tears.
Slant Magazine," February 1, 2016",Chuck Bowen, Every moment in writer-director Grímur Hákonarson's strange and wonderful film is imbued with mystery and revealing dignity.
The List," February 1, 2016",Emma Simmonds," Hákonarson's film evolves into something increasingly compassionate, with matters culminating on a sincere, surprisingly moving note, that's both tender and tragic."
Salt Lake City Weekly," January 29, 2016",Scott Renshaw, A solidly effective story at the core of Grímur Hákonarson's off-beat comedy drama.
National Post," February 12, 2016",Chris Knight," At its heart it's a tender story with a fuzzy exterior; a sheep in sheep's clothing, if you will."
San Francisco Examiner," February 12, 2016",Anita Katz, This Icelandic dramedy is droll and truthful.
Globe and Mail," February 12, 2016",Kate Taylor," There's lots of wisdom here, but in the Icelandic barrens, good cheer has sometimes gone missing. Yes, there's a price to pay for being stubborn."
Toronto Star," February 12, 2016",Linda Barnard, A lovely film that will stay with you.
San Francisco Chronicle," February 11, 2016",G. Allen Johnson," If you are determined to enjoy it, Hakonarson will throw every challenge in your path."
SF Weekly," February 11, 2016",Sherilyn Connelly, Alternately witty and moody.
NOW Toronto," February 10, 2016",Norman Wilner, Writer/director Grímur Hákonarson starts his movie as an observational absurdist comedy but develops it into something far richer. 
Entertainment Weekly," February 9, 2016",Joe McGovern, The film's touching final scene is imbued with the raw truth of a prairie fable told among shepherds over the centuries.
Daily Express (UK)," February 7, 2016",Allan Hunter, Deadpan comedy and a sense of compassion mark this as a film to seek out and treasure.
Observer (UK)," February 7, 2016",Mark Kermode, Sigurður Sigurjónsson and Theodór Júlíusson are utterly convincing as the battling brothers whose alienation is expressed more through morosely bearded gesture than drunken buckshot dialogue.
Film-Forward.com," February 5, 2016",Kent Turner," Deceptively unassuming storytelling (understated acting and the rhythm of the long takes) gives way to a slow thaw, beguiling the viewer without overstaying its welcome (at a precise 93 minutes). "
NPR," February 5, 2016",Bob Mondello," A drama that offers a portrait of dedication and alienation, as well as of an unspoken, honored-entirely-in-the-breach bond between brothers who've spent a lifetime butting heads near the top of the world."
Flick Filosopher," February 5, 2016",MaryAnn Johanson, Exists on the spectrum between 'fascinating and unclassifiably odd' and 'could almost be a parody of an arthouse film except it's too moving to be a joke.'
NYC Movie Guru," February 5, 2016",Avi Offer," Mesmerizing, breathtaking and quietly poignant with a delicate blend of drama and comic relief."
Spirituality and Practice," February 5, 2016",Frederic and Mary Ann Brussat, A satisfying and quirky slice-of-life film set in rural Iceland.
Metro," February 5, 2016",Matt Prigge," Slowly, inevitably, things turn tender, but the slide comes naturally, too, and things end on a note of unexpected seriousness that feels earned, even though next to nothing has been said."
Little White Lies," February 5, 2016",David Jenkins," Though it's fairly obvious how the film is going to play out (and, sadly, it plays out exactly as expected), Rams spends far too long dawdling when it comes to the matter of settling on its tone."
Radio Times," February 4, 2016",Karen Krizanovich," Credible, hilarious and poignant by turns, Rams is a keenly detailed, well-paced and entertaining tale of family dynamics ..."
Christian Science Monitor," February 4, 2016",Peter Rainer, Two estranged fraternal Icelandic sheep farmers might not seem like the most promising of movie subjects. Think again.
Los Angeles Times," February 4, 2016",Kenneth Turan," Serious and moving but also with a bleaker than bleak Scandinavian sense of humor, ""Rams"" is so much its own film that figuring out where its unusual, unpredictable plot will end up is difficult if not impossible."
