source_name,review_date,critic_name,review_detail
Cinema Movil," May 16, 2016",Oscar Uriel," The film has some hard dramatic sequences that some considered excessive, but the performances make this a complete cinematic experience. [Full review in Spanish]"
London Evening Standard," May 15, 2016",David Sexton," A corker of social-realist agitprop, choicely filmed by Robbie Ryan."
ColeSmithey.com," May 14, 2016",Cole Smithey," [CANNES 2016] Dramatically understated, and yet precisely composed, the film breathes with authenticity and unaffected emotion."
Independent (UK)," May 13, 2016",Geoffrey Macnab," At 80, though, the director hasn't lost his knack for telling stories about marginalised characters with wit, anger and humanity."
The Film Stage," May 13, 2016",Rory O'Connor," There's a combination of tenderness, simplicity, and political awareness to the script that few, if any, current writer-director combos are able to harness."
HeyUGuys," May 13, 2016",Jo-Anne Titmarsh," Ken Loach returns to Cannes with a bleak, brilliant, unflinching and heartfelt take on a family under the dark cloud of austerity."
The List," May 13, 2016",Allan Hunter," Despite its flaws and predictability, it's hard not to be won over by the warmth of its human spirit, as it confronts a subject that sadly remains just as relevant as ever."
sbs.com.au," May 13, 2016",Fiona Williams," ""A fierce and often funny polemic designed to leave a lump in your throat and a fire in your belly."""
Time Out," May 13, 2016",Dave Calhoun," A spare film, muted in colour - and all the more powerful and urgent for it."
Irish Times," October 21, 2016",Donald Clarke, His name is Ken Loach. He makes Ken Loach films. And this is his best in a generation. 
Little White Lies," October 21, 2016",David Jenkins, A realist melodrama that offers little to no nuance.
The Sun (UK)," October 20, 2016",Jamie East, The bluntly black-and-white approach to characterisation is all that jolts you from an otherwise absorbing narrative.
Radio Times," October 20, 2016",Damon Wise," I, Daniel Blake is a small film about unheard voices that punches above its weight, made all the more relevant in the wake of the EU referendum."
Daily Mail (UK)," October 20, 2016",Brian Viner," Loach is a remarkably accomplished film-maker, with an amazing body of work, but this is not him at the top of his game. Which is not to say I don't recommend seeing it."
Daily Express (UK)," October 20, 2016",Allan Hunter, This great British film is guaranteed to make you think and make you feel.
Daily Telegraph (UK)," October 20, 2016",Robbie Collin," While it too often sands the complications off what you sense should feel like an uncomfortably splintery issue, in its best moments, it's a quietly fearsome piece of drama."
Sensacine," October 20, 2016",Paula Arantzazu Ruiz, A film with a message in danger of becoming obsolete for a public that needs other representations of economic inequalities far from the cliche of misery.[Full review in Spanish]
Times (UK)," October 20, 2016",Kevin Maher, Packs a shockingly honest punch.
The Spectator," October 20, 2016",Deborah Ross," Fearsomely moving (I cried), and fearsomely tender (I cried again)."
Financial Times," October 20, 2016",Antonia Quirke, Very few people can hit you in the thoracic cavity like Loach.
iNews.co.uk," October 19, 2016",Matthew Turner," Filled with tender moments and warm humour, but shot through with righteous fury over social injustice, this is a passionate and vitally important film that demands to be seen."
Total Film," October 19, 2016",Jamie Graham," The 80-year-old director still has plenty of fire in his belly. Warm, belligerent and, in places, unbearably moving."
Empire Magazine," October 19, 2016",Andrew Lowry," Loach scans the contemporary landscape, and instead of a firebrand approach of stereotype, delivers a film of immense sadness."
New Statesman," October 13, 2016",Ryan Gilbey," The greatest virtue of I, Daniel Blake is its patience in confronting painstakingly the incremental humiliations visited on the neediest in society."
rec.arts.movies.reviews," September 28, 2016",Louis Proyect," Ken Loach at his very best. It might be subtitled ""Why Jeremy Corbyn became Labour leader"". Succeeds as social commentary and as the story of an individual. "
Slant Magazine," September 28, 2016",Sam C. Mac, It's pock-marked by the conservative dramatic conventions and overt political gestures that have marred much of Ken Loach's recent output.
Maclean's Magazine," September 19, 2016",Brian D. Johnson," Witty, tender and oh so relevant, it's a lot more fun than it sounds."
The Skinny," September 12, 2016",Patrick Gamble, A timely example of protest filmmaking that speaks to audience's hearts.
NOW Toronto," September 9, 2016",Norman Wilner," Like most of Loach and Laverty's recent output, this is a solidly crafted drama with a couple of piercing moments. But it's also a movie designed to make a point rather than tell a story."
Herald Sun (Australia)," November 16, 2016",Leigh Paatsch," As he has always done, Loach simply sticks to carving off a slice of life as authentically as he possibly can, and then lets the remarkably realistic results speak for themselves."
News.com.au," November 16, 2016",Wenlei Ma, It is simple storytelling at its most powerful.
FILMINK (Australia)," November 15, 2016",Julian Wood, This is a great film by an important lone voice.
Urban Cinefile," November 15, 2016",Louise Keller, There's a sense of despondency about Ken Loach's latest film as it describes the plight of a decent man whose self-respect is throttled by bureaucracy. 
The Ooh Tray," November 6, 2016",Ed Whitfield, [It's] good politics but bad drama.
Film Comment Magazine," November 3, 2016",Michael Koresky," A climactic emotional explosion momentarily turns Daniel into something of a working-class hero, although Loach could take up that mantle himself."
Starburst," October 28, 2016",Ford Maddox Brown," I, Daniel Blake isn't a film; it's a war cry for change."
New Zealand Herald," October 28, 2016",Russell Baillie," While it's a typically plain-looking Loach film, there's grim poetry in the script by Paul Laverty, his eighth for the director. You could write songs from some of the lines."
Flicks.co.nz," October 27, 2016",Liam Maguren, The common person's masterpiece.
Cinemanía (Spain)," October 25, 2016",Carlos Marañón," Loach returned to cinema staying true to his style, appealing to his social humanism with this film. [Full review in Spanish]"
Fan The Fire," October 25, 2016",Martin Roberts," A powerful, important piece of work that sheds light on the treatment of decent people by an increasingly dehumanised state."
Flick Filosopher," October 25, 2016",MaryAnn Johanson," Lefty, loud, proud (and heartbreaking and infuriating with it). Rages against systems once meant to help people that have become machines intended to crush them."
Sunday Independent (Ireland)," October 24, 2016",Aine O'Connor, The film's deftness of touch makes it extremely watchable and nowhere near as turgid as it sounds.
Daily Express (UK)," October 23, 2016",Henry Fitzherbert," If at times the plotting feels a little manufactured to make certain points, the humanity of the characters and their quiet suffering is moving and aided by outstanding performances; especially from Squires."
Observer (UK)," October 23, 2016",Mark Kermode," A gut-wrenching tragicomic drama (about ""a monumental farce"") that blends the timeless humanity of the Dardenne brothers' finest works with the contemporary urgency of Loach's own 1966 masterpiece Cathy Come Home."
Sight and Sound," October 21, 2016",Pamela Hutchinson," With I, Daniel Blake, his latest film and one of his finest, Loach's talent for humour runs through the entire work."
MovieMail," October 21, 2016",Mike McCahill," At every turn, Loach's humanism -- his total commitment to the specifics of the situations his characters find themselves in -- transcends all other political labels."
RTÉ (Ireland)," October 21, 2016",Paddy Kehoe," I Daniel, Blake is a deeply humane film but I would quibble with what passes for Loach's humour -- it seems grafted on after the serious bits have been dreamed up and gotten out of the way."
The Arts Desk," October 21, 2016",Nick Hasted," Comedian Dave Johns is perfect for the dry, canny wit and foul-mouthed invective Loach's usual writer Paul Laverty gives Daniel."
Movie Talk," October 21, 2016",Jason Best," Blazing with righteous ire and brimming with compassion, I, Daniel Blake is both a damning portrait of austerity Britain and a tender tribute to human resilience and fellowship. "
amNewYork," December 22, 2016",Robert Levin," Some nightmares play out in ornate and stylized fashion, while others are categorized by a slow drip of disasters and frustrations. I, Daniel Blake, the new movie from Ken Loach, locates itself squarely within the latter category."
Los Angeles Times," December 22, 2016",Robert Abele," [A] combination of traditional movie naturalism and still-seething anger is at the rabble-rousing heart of ""I, Daniel Blake,"" Loach's latest clear-eyed bulletin from the world of the dispossessed."
Newark Star-Ledger," December 22, 2016",Stephen Whitty," ""I, Daniel Blake"" speaks to anyone who's ever had to deal with our horrible modern world, made up of equal parts Kafka and Orwell ..."
Spirituality and Practice," December 21, 2016",Frederic and Mary Ann Brussat, Award-winning film that will draw out your empathy for those coping with poverty and the bureaucracy of England's welfare system.
Slate," December 21, 2016",June Thomas," When the system is rigged, trying to do the right thing wears a man down."
Metro," December 20, 2016",Matt Prigge," The ironic thing is that even when Ken Loach has made something that feels topical, it's really just Loach doing Loach. He's always done his thing, whether anyone, particularly anyone in power, was paying attention."
New York Daily News," December 20, 2016",Edward Douglas," In a world that seems to be getting worse with every passing minute, I, Daniel Blake is a sobering but inspiring pleasure - easily one of the best films of the year."
Sunday Times (UK)," December 19, 2016",Camilla Long, It constantly hectors the viewer. But it never feels quite genuine.
Film Journal International," December 19, 2016",Erica Abeel," A scalding, perfectly wrought film about a man's struggle to assert his dignity in a bureaucratic system that's rigged to destroy it."
Brooklyn Magazine," December 18, 2016",Michael Joshua Rowin," Once I, Daniel Blake got underway I found it difficult to pretend that I didn't know exactly where it was headed, even as I choked back tears."
Compuserve," December 15, 2016",Harvey S. Karten, A scathing indictment of how the government of an industrialized country treats working taxpayers who become disabled and must jump through hoops for a minimal income on the dole.
Blog de cine," November 29, 2016",Luis Caviaro, A film with protagonists that strive to extract tender moments and comical relief from day to day. [Full review in Spanish]
ABC Radio (Australia)," November 24, 2016",CJ Johnson," Loach really rages against the machine here - emphatically, heroically, stoically - but the true heart of the film, the friendship between Daniel and Katie, is touching and sincere. "
Concrete Playground," November 20, 2016",Sarah Ward," There's also no avoiding the passion and fury that drives I, Daniel Blake, or its attempts at shining a light where it's needed most. "
Sydney Morning Herald," November 18, 2016",Sandra Hall," Among the many attractions of the beguiling I, Daniel Blake is [Loach's] gift for gallows humour."
The Australian," November 18, 2016",David Stratton," People such as Dan and Katie are usually just statistics: by allowing us to get to know the reality, humanity and heartbreak behind these statistics, Loach has made one of his finest films."
The Nation," November 17, 2016",Stuart Klawans, Dave Johns gives impeccable timing to his character's exasperation but real heart to the movie's emotional core
Konexión," November 17, 2016",Israel Acosta Aroche, A movie that you can not end without having any posture or idea about the subject. [Full review in Spanish]
Trespass," November 17, 2016",Alex Doenau," Incredibly well researched, written, directed and performed, I, Daniel Blake refuses to be ignored and spoken down to."
Daily Telegraph (Australia)," November 16, 2016",Vicky Roach," I, Daniel Blake is an important story, powerfully told. But Loach's message would have been even more affecting had he delivered it in a slightly less didactic manner."
