source_name,review_date,critic_name,review_detail
Daily Telegraph (UK)," February 29, 2016",Robbie Collin," This is the same wondrous journey on which Apichatpong sends his audience: inwards and downwards, to a place where the simplest rhythms of everyday life become hallowed and mythic."
Guardian," February 29, 2016",Peter Bradshaw," Jen's own loneliness and gentle spirituality are deeply affecting. It is such a strange film in its way, stranger still if you are not accustomed to Weerasethakul's work, and it needs a real investment of attention. But there is something sublime in it."
Time Out," February 29, 2016",David Ehrlich, Cemetery of Splendour is a whisper of a film that can only cast its spell if you let your breathing slow and give yourself over to the urgency of its spectral dimension.
The Playlist," February 29, 2016",Jessica Kiang," If you are susceptible and trusting enough to let the film gently occupy you, you will have something glorious and quiet to keep for yourself. Just please, for the love of all things holy, of which this film may very well be one, see it in a cinema."
Slant Magazine," February 29, 2016",James Lattimer," Weerasethakul's films have always been marked by their great tenderness, unobtrusive rigor, and desire to splice the straightforward with the cryptic, with Cemetery of Splendor one of the purest, most focused expressions of these concerns. "
Paste Magazine," February 29, 2016",Tim Grierson, To watch Cemetery of Splendor is to witness one of our finest filmmakers putting a spell on us. I can't say what everything in this elliptical movie means. But I sure know how it feels -- and it feels astonishing.
Newcity," February 29, 2016",Ray Pride," The cinematography by Diego García enhances the offhand lyricism of this lovely, memory-steeped meditation."
New Statesman," June 16, 2016",Ryan Gilbey, What Weerasethakul creates on-screen could be described as a meditative space: he is using film not to dictate his ideas but to stimulate ours.
Little White Lies," June 14, 2016",Vadim Rizov, A vital addition to a cogent body of work.
The List," June 13, 2016",Allan Hunter, History is everywhere in a typically cryptic and melancholy tale from director Apichatpong Weerasethakul that may still be his most accessible work to date.
The Skinny," June 1, 2016",Philip Concannon," If Cemetery of Splendour is to be the last film Apichatpong makes in Thailand, he is saying goodbye with a masterpiece."
Winnipeg Free Press," May 27, 2016",Alison Gillmor," If you give in to Cemetery of Splendour's slow, dreamy, dozy vision, you might end with a wide-awake cinematic jolt."
"Vue Weekly (Edmonton, Canada)"," April 14, 2016",Josef Braun," A haunting, visionary work, balancing tremendous tenderness with quiet rage at governing powers seeking to silence dissent and bury great swathes of history."
Sensacine," April 12, 2016",Violeta Kovacsics, Cemetery of Splendour is a film that amazes us with few resources. [Full review in Spanish]
San Diego Reader," April 7, 2016",Scott Marks," Given the cultural boundaries, there is much in the film that we may never fully grasp, but the less we're told, the more were sucked in by the film's hypnotic, ever-expanding aura of mystery."
Georgia Straight," March 30, 2016",Ken Eisner," The cleverly made Cemetery is packed with so much wry humour, gentle mystery, and strange beauty almost anyone would enjoy spending some time there. Some."
In These Times," March 30, 2016",Michael Atkinson," A poetic tissue of tropical moments, haunted by the irrepressible past."
San Francisco Chronicle," March 23, 2016",G. Allen Johnson," If you haven't seen a Weerasethakul film yet, here's a good opportunity, but leave your expectations at the door. There's no one like him."
"HeraldNet (Everett, WA)"," March 18, 2016",Robert Horton," If there's such a thing as a party movie, then there is surely its opposite -- the kind of picture that lulls you into a meditative state."
Minneapolis Star Tribune," March 17, 2016",Colin Covert, The point seems to be a sort of symbolic political wake-up call for a nation where modern life takes a very long time to arrive.
Seattle Times," March 17, 2016",John Hartl, The actors seem to be miles from the cameras.
Cinema em Cena," March 15, 2016",Pablo Villaça, I'm starting to believe Weerasethakul is pranking us all. [Full review in Portuguese.]
Spirituality and Practice," March 14, 2016",Frederic and Mary Ann Brussat," A slow and mesmerizing drama about the interactions of dreams and sleeping, healing and visitations by other-worldly beings in our everyday world."
Globe and Mail," March 11, 2016",Julia Cooper, An enchanting interpretation of where our sleeping and waking minds wander.
Los Angeles Times," March 10, 2016",Sheri Linden," It's a sinuous tale shaped by the writer-director's favorite motifs - animism and medicine - and by sideways glances at the myths, religious traditions and political convulsions of his native Thailand."
Toronto Star," March 10, 2016",Peter Howell," Ghosts, dreams, regrets - they all mingle in this artful trance: ""The most brilliant are those who are focused."""
NOW Toronto," March 9, 2016",Norman Wilner, Apichatpong's latest venture into low-key magic realism is pleasurable but familiar.
