source_name,review_date,critic_name,review_detail
RogerEbert.com," July 1, 2016",Sheila O'Malley," ""Life, Animated"" is powerful and emotional, without being manipulative. It is deeply inspiring, without trying to be."
Newark Star-Ledger," July 1, 2016",Stephen Whitty," Any parent who's ever worried about a child - which means, basically, any parent - will feel a sort of relief, and a bit of pride, watching Owen on a date, interviewing for a job, decorating his first apartment."
Rolling Stone," July 1, 2016",Peter Travers," A young autistic man connects to the world through Disney animated movies. Instead of false hope, this truly inspirational film offers up possibility, the chance of a stimulus that might get past the blocks of developmental disorder. "
Associated Press," June 30, 2016",Jocelyn Noveck, An absorbing and ultimately exhilarating documentary.
The Playlist," June 30, 2016",Andy Crump," A tender, rich, wonderfully told chronicle of its subject and a celebration of his spirit."
Entertainment Weekly," June 30, 2016",Joe McGovern," The Suskinds' humongous hearts are obviously in the right place and their openness is to be admired and encouraged-even if a book, more than a movie, remains the better venue to fairly and honestly tell Owen's extraordinary story."
New York Times," June 30, 2016",Jeannette Catsoulis," Mr. Williams's decision to prioritize his subject's point of view feels frustratingly restrictive. Belaboring the cartoon connection, the director leaves the family struggles that enrich Mr. Suskind's 2014 book of the same title stubbornly veiled."
Film Journal International," June 30, 2016",Kevin Lally," A fascinating, intimate portrait of Owen Suskind, an engaging young man who will shatter your preconceptions about the aloofness of the autistic."
National Post," July 22, 2016",Chris Knight," Regardless of whether this is a one-off neurological miracle or a new technique to help autistics connect, Life, Animated tells a fascinating story with an upbeat ending. And it doesn't even need an animated villain."
Globe and Mail," July 22, 2016",Ellen Brait, It manages to be heartwarming and heartbreaking all at once.
Detroit News," July 22, 2016",Tom Long," There are moments of joy, revelation, connection, sadness and hope, and the film is very, very moving."
Toronto Star," July 21, 2016",Peter Howell, Director Roger Ross Williams' storytelling skills are at their finest in an engaging story suffused throughout with emotion that never descends into mawkishness.
Austin Chronicle," July 21, 2016",Kimberley Jones, I sobbed -- so much -- watching this movie. 
NOW Toronto," July 20, 2016",Glenn Sumi," Life, Animated is a moving testament to the power of film."
Willamette Week," July 20, 2016",Amy Wolfe," It's hard to hate Disney while watching Owen communicate flawlessly through memorized movie lines as cartoons play onscreen, presenting an intimate picture of life according to Owen."
The Patriot Ledger," July 16, 2016",Al Alexander," A deeply moving, highly inspirational dive into the vastly under-served subject of autism."
The Newnan Times-Herald," July 16, 2016",Jonathan W. Hickman," Visually rich with animation taken from Owen's artwork and writing, ""Life, Animated"" is a cinematic treasure that will go far in demystifying what autism means for those searching for answers. "
Kaplan vs. Kaplan," July 15, 2016",Jeanne Kaplan," The ultimate pinnacle of ""Life, Animated"" comes when Owen gives a brilliant speech at a conference on autism in France. If this doesn't move you, you cannot have a heart. "
Kaplan vs. Kaplan," July 15, 2016",David Kaplan, Roger Ross Williams should make room on his mantle for another statuette.
Combustible Celluloid," July 15, 2016",Jeffrey M. Anderson, Tremendously moving.
Boston Herald," July 15, 2016",James Verniere," Remarkable doc account of functioning autistic man, whose childhood passion for Disney animated films was his and his family's salvation."
"HeraldNet (Everett, WA)"," July 15, 2016",Robert Horton, A warm portrait of a family navigating a profound challenge.
Chicago Sun-Times," July 14, 2016",Bill Zwecker," This is an intelligent and understated film that nicely presents one very particular life experience that will, in its own way, inspire the viewer."
Seattle Times," July 14, 2016",Moira MacDonald," A vivid and warmhearted portrait of coming-of-age, differently."
San Francisco Chronicle," July 12, 2016",Peter Hartlaub," As time passes, more people are understanding autism. And ""Life, Animated"" is definitely part of the solution."
Film Comment Magazine," July 12, 2016",Michael Sragow," Though Owen's achievements are extraordinary, the film demonstrates that there are things Disney cartoons can't teach: full self-sufficiency and satisfying adult sexual relationships."
leonardmaltin.com," July 11, 2016",Leonard Maltin, An emotionally powerful docudrama which shows an unexpected connectedness to Disney.
amNewYork," July 8, 2016",Robert Levin," The human story told in the documentary Life, Animated has ample inspirational value but on the other hand there's something deeply uncomfortable about the whole enterprise."
Ozus' World Movie Reviews," December 7, 2016",Dennis Schwartz, Moving documentary takes a positive look at someone dealing with autism through his obsession with Disney animated movies.
The List," December 6, 2016",Allan Hunter, It is an irresistible human story of a triumph against all the odds.
Time Out," December 6, 2016",Tom Huddleston," A terrifically watchable, heartfelt documentary."
Total Film," December 5, 2016",Neil Smith," The clips are a delight, as are the cameos from two of Aladdin's voice actors. Best of all, though, is the mini-animation fashioned out of Suskind's Walt-inspired scribblings."
Laramie Movie Scope," December 2, 2016",Robert Roten, This documentary film tells the amazing story of how Disney animated films enabled a family to make connections with their autistic son and greatly improve his ability to function in society.
Eye for Film," November 30, 2016",Amber Wilkinson, This is not about once upon a times or fairy tale endings but the challenges on the way and it stands as a testament to the love and determination of every member of the Suskind family.
Concrete Playground," November 20, 2016",Sarah Ward," While there's plenty of emotion to be felt here, Williams doesn't trust the audience to feel it on their own."
3AW," October 18, 2016",Jim Schembri, Remarkable documentary chronicling the life of an autistic boy who finds his voice through the mimicry of Disney animated films.
Sydney Morning Herald," September 30, 2016",Paul Byrnes, Truth is indeed stranger and sometimes more beautiful than fiction.
The Australian," September 30, 2016",Stephen Romei, This is an important documentary about a developmental disability that affects so many people.
News.com.au," September 29, 2016",Wenlei Ma," The humanity on display isn't grandiose, it isn't cloying, it just is."
Herald Sun (Australia)," September 28, 2016",Leigh Paatsch," A beautiful little documentary with a big, life-affirming story to tell."
The Sunday Age," September 27, 2016",Craig Mathieson, A great affirmation about a real-life lost boy who found his way into the wider world through his love for Disney's animated canon.
MLive.com," September 9, 2016",John Serba, Understanding Owen's life certainly will add meaning to ours.
"Capital Times (Madison, WI)"," August 26, 2016",Rob Thomas," The poignancy of ""Life, Animated"" comes from the quieter victories Owen achieves - getting that job at the movie theater, baking cookies in his apartment, learning to live with heartbreak. It turns out ordinary life can be a Magic Kingdom too."
Las Vegas Weekly," August 3, 2016",Josh Bell, An affecting portrayal of human perseverance and the sometimes unexpected power of movies.
Playback:stl," July 29, 2016",Sarah Boslaugh," Williams enjoyed remarkable access to the Suskind household, and his incorporation of home movies from Owen's childhood help bring the story to life, as do original animations Mac Guff."
Salt Lake Tribune," July 28, 2016",Sean P. Means," These stories become Owen's way to express himself, in spite of his disability, and add a dimension to Life, Animated that a less inspired documentary would miss."
St. Louis Post-Dispatch," July 28, 2016",Jody Mitori," ""Life, Animated"" doesn't try to give a cure-all to autism. It shows how one family approached the complex puzzle with the help of Simba, Sebastian and Lumiere."
One Guy's Opinion," July 25, 2016",Frank Swietek," Warmhearted without being mawkish... The uplifting effect of 'Life, Animated' is pretty much irresistible."
