source_name,review_date,critic_name,review_detail
Rip It Up," June 1, 2016",David 'Mad Dog' Bradley, New Zealand has never looked more breath-taking (and fearsome) and the performances are all tremendous here.
Guardian," May 31, 2016",Nigel M. Smith," Dennison holds his own opposite Neill, who hasn't been tasked with such a gravely amusing role in years. Together, the two are comic dynamite."
The Popcorn Junkie," May 31, 2016",Cameron Williams," It's like being killed with kindness, a good problem to have but a hard one to define beyond pleasantries "
ABC Radio (Australia)," May 27, 2016",CJ Johnson," Waititi, who wrote the screenplay based on a novel by Barry Crump, is pretty fearless in his tonal palette ... It's not your conventional, conservative kid's flick, to its definite credit."
Sydney Morning Herald," May 27, 2016",Paul Byrnes," Sam Neill is as good as he's ever been, spurred on by his unpredictable and lively offsider, Julian Dennison. It's a good sign when you don't want a movie to end."
The Verge," June 29, 2016",Tasha Robinson," Like What We Do In The Shadows, Wilderpeople is laugh-out-loud funny and full of left-turn surprises."
IGN Movies," June 29, 2016",Josh Lasser," Full of off-kilter characters, an improbable set of events, and a touching if predictable ending, Hunt for the Wilderpeople is as enjoyable to watch as it is a gorgeously shot film."
The List," June 27, 2016",Eddie Harrison, Neill and Dennison's chemistry ensures this unusual survival story is so knee-deep in charm that even moments of gloopy pathos feel thoroughly earned.
Rolling Stone," June 26, 2016",David Fear, An oddball and oddly affecting take on two misfits finding their metaphorical partner-in-crime match.
Paste Magazine," June 24, 2016",Kenji Fujishima, Hunt for the Wilderpeople is ultimately disarming in its innocent sincerity.
Reeling Reviews," June 24, 2016",Laura Clifford," a hilarious and heartfelt adventure that's a Kiwi twist on the curmudgeonly Carl and overweight outsider Russell of Pixar's ""Up"" by way of the outlaws that were ""Thelma and Louise."""
Toronto Star," June 24, 2016",Linda Barnard," New Zealand writer-director Taika Waititi blends sharply cynical humour with huge heart in arguably his best film to date, Hunt for the Wilderpeople."
RogerEbert.com," June 24, 2016",Brian Tallerico," ""Hunt for the Wilderpeople"" is consistently clever and even moving. It's proof that we'll keep listening to the familiar stories if they're this well-told."
Brooklyn Magazine," June 24, 2016",Jesse Hassenger," Wilderpeople is fully redeemed by its sense of humor, both deadpan and broad, well-delivered through the strong performances."
Globe and Mail," June 24, 2016",Barry Hertz, 101 minutes of pure comic joy.
Beliefnet," June 23, 2016",Nell Minow, Waititi's films have a lively energy that provides a delicious counterpoint to the understated comedy. 
Associated Press," June 23, 2016",Jake Coyle," Wilderpeople is ultimately winning, like all buddy comedies, because of the chemistry of its leads."
New York Times," June 23, 2016",Manohla Dargis," ""Hunt for the Wilderpeople"" takes a troika of familiar story types - the plucky kid, the crusty geezer, the nurturing bosom - and strips them of cliché."
Wall Street Journal," June 23, 2016",Joe Morgenstern," Ricky is a wonderfully fresh creation, the embodiment of hilarity because he doesn't see anything funny about anything, least of all himself."
NPR," June 23, 2016",Andrew Lapin, A familiar sort of coming-of-age movie made more interesting by the uniqueness of its setting and its off-kilter Kiwi humor.
Los Angeles Times," June 23, 2016",Kenneth Turan," Every once in a while, a small, unheralded film comes along, so smart and funny, such a pleasure to experience, you can't believe your luck. ""Hunt for the Wilderpeople"" is such a film."
Film Comment Magazine," June 23, 2016",Michael Sragow," We know we're in good hands from the opening moments, when the New Zealand greenery undulates across the screen while an otherworldly choral chant fills the soundtrack."
National Post," June 23, 2016",Chris Knight," Enjoy this wonderfully unpredictable, eccentric tale."
CinemaBlend.com," June 23, 2016",Eric Eisenberg," It's off-beat in all the best ways, has fantastic actors all delivering fantastic performances, and is a uproarious adventure with endless heart."
Entertainment Weekly," June 23, 2016",Chris Nashawaty," Dennison juggles foulmouthed brattiness and sweet sincerity well enough, and Neill soars as a gruff outdoorsman hiding a soft, chewy center."
Kaplan vs. Kaplan," July 8, 2016",Jeanne Kaplan," It's a beautiful and moving ""buddy"" story --- full of hilarity. "
Kaplan vs. Kaplan," July 8, 2016",David Kaplan," Without the exceptional performances from Sam Neill and Julian Dennison, ""Hunt for the Wilderpeople"" would likely devolve into an outlandish situation comedy-wannabe. "
"HeraldNet (Everett, WA)"," July 8, 2016",Robert Horton," Given Waititi's creativity, I was a little disappointed in how few surprises there are in Wilderpeople. But it's all right to be just a well-executed charmer -- and this movie is certainly that."
Common Sense Media," July 7, 2016",Sandie Angulo Chen," Quirky Kiwi dramedy promotes teamwork, friendship."
Newsday," July 7, 2016",Rafer Guzman," A lopsided gem full of off-kilter humor, hard truths and real emotion. Great for preteens and up."
Chicago Reader," July 7, 2016",J. R. Jones," Waititi looks for humor in quirks of character and degrees of stubbornness, and the natural challenges of Crump's wilderness journey generate a succession of belly laughs onscreen as the gruff old man scraps with the loudmouthed kid."
Seattle Times," July 7, 2016",Soren Anderson," Laugh-out-loud funny one minute, achingly sad the next, ""Hunt for the Wilderpeople"" takes the audience on a rollicking yet poignant journey through the New Zealand backcountry in the company of a pair of engagingly eccentric characters."
Chicago Daily Herald," July 7, 2016",Dann Gire, A kind and moving story bristling with honest humor and genuine affection for its characters.
Arizona Republic," July 7, 2016",Bill Goodykoontz," Dennison is a marvel, completely unself-conscious in his portrayal of a kid who is lost but thinks if he acts tough, it'll look like he's found. Neill, playing a different sort of character for him (quiet, unfriendly), is also outstanding."
Georgia Straight," July 7, 2016",Ken Eisner," The movie's intense charm, killer performances, and offbeat music -- from Nina Simone to '70s soft rock -- make it a must-see for 2016."
San Francisco Chronicle," July 7, 2016",G. Allen Johnson," ""Hunt for the Wilderpeople"" has much to recommend it, but none of it would work unless Hec and Ricky are believable and have chemistry. Fortunately, they do."
TIME Magazine," July 6, 2016",Stephanie Zacharek," The cranky charisma of the performers, plus the cheerfully idiosyncratic rhythms of Waititi's filmmaking, keep it clicking."
The Patriot Ledger," July 2, 2016",Al Alexander," As funny as it is scary. But it's also utterly charming, and surprisingly moving in ways you'd never expect. "
Aisle Seat," July 1, 2016",Mike McGranaghan," Hunt for the Wilderpeople manages to be touching without turning sappy, and funny without relying on cheap humor."
Philadelphia Inquirer," July 1, 2016",Tirdad Derakhshani," Hunt for the Wilderpeople magically taps into the logic, thought processes, and emotions of a child. It's a rich, strange, and wondrous world."
Starburst," June 30, 2016",Andrew Marshall," Hunt For the Wilderpeople is funny, moving, enthralling and exciting, and impossible to not be drawn into."
Examiner.com," June 30, 2016",Travis Hopson," May sound like a National Geographic special but is actually a genuine, offbeat road trip comedy/coming-of-age film."
Boston Globe," June 30, 2016",Tom Russo," A New Zealand import with a knack for finding humor in dreary, even ill-advised themes."
Washington Post," June 30, 2016",Ann Hornaday," Waititi is an expansive, warm-hearted humanist. The fun he pokes is strictly superficial, never grazing his characters' vital organs or essential dignity."
Thrillist," June 30, 2016",Matt Patches, One of the year's most transportive comedies.
Illinois Times," July 21, 2016",Charles Koplinski, Flawed 'Wilderpeople' has its requisite charms.
HitFix," July 20, 2016",Drew McWeeny," When this film earns your tears... and it will... it does it honestly, and I suspect this is a film that people are going to share by word of mouth for years, one of those rare gems that will play equally well for viewers of any age."
It's Just Movies," July 18, 2016",Ron Wilkinson, Great screen chemistry and shimmering cinematography make this film work.
Cinemixtape," July 18, 2016",J. Olson, Few films have ever been less likely to get but more deserving of a sequel.
The Newnan Times-Herald," July 16, 2016",Jonathan W. Hickman," Its heartwarming message combined with creative, fantastical elements make it unique and memorable. "
Cleveland Plain Dealer," July 15, 2016",Joanna Connors," The story, told in Wes Anderson-style storybook chapters with titles like ""Goodbye Ricky Baker"" and ""Close to the Sky,"" grows ever more absurd, almost to the breaking point."
"Capital Times (Madison, WI)"," July 15, 2016",Rob Thomas," ""Wilderpeople"" is one of those rare movies that works for almost any generation, silly and sweet and big-hearted. To quote Hec, it's a majestical piece of filmmaking."
Detroit News," July 15, 2016",Tom Long," ""Hunt for the Wilderpeople"" is a hoot with heart."
Spirituality and Practice," July 14, 2016",Frederic and Mary Ann Brussat, A 60 year-old man and a 12-year old boy's walk on the wild side in New Zealand.
San Diego Reader," July 14, 2016",Matthew Lickona," Director Taika Waititi proves expert in his management of tone, such that the farcical elements, however numerous, don't detract from the very real friendship the renegades develop as they elude the world's most dedicated social services officer."
Minneapolis Star Tribune," July 14, 2016",Colin Covert," ""Hunt for the Wilderpeople"" is the kind of adorable, coming-of-age dramedy that Pixar would proudly create if it made live-action movies and not cartoons."
Austin Chronicle," July 14, 2016",Josh Kupecki, Hunt for the Wilderpeople is a thoughtful and hilarious film with nuanced performances from the two leads.
San Diego Union-Tribune," July 14, 2016",Anders Wright," A charming coming-of-age film set in the New Zealand bush, complete with a company of quirky, mismatched characters."
Las Vegas Weekly," July 13, 2016",Josh Bell," A warm-hearted, funny, well-crafted coming-of-age story."
The Young Folks," July 11, 2016",Allyson Johnson," ... Hunt for the Wilderpeople is a wonderfully executed genre cocktail where one moment will leave you breathless from laughter, the next recovering from heartache."
Groucho Reviews," July 9, 2016",Peter Canavese," Has more genuinely funny moments than most so-called comedies at the multiplex, abetted by Waititi's now-practiced comic sensibility, his stylized snap of performance and editing."
Chicago Sun-Times," July 8, 2016",Miriam Di Nunzio," Hunt for the Wilderpeople is all about life-changing moments and the people who are the catalysts. It's about learning from those around you, regardless of age or circumstance."
One Guy's Opinion," July 8, 2016",Frank Swietek, It takes a well-worn premise and turns it into a quirkily funny delight.
ChaseWhale.com," July 8, 2016",Chase Whale," HUNT FOR THE WILDERPEOPLE, the most endearing buddy comedy adventure you'll see this year. It has all the wit and its crafty humor will keep you laughing and entertained from beginning to end. See this movie as soon as you can. "
Mark Reviews Movies," July 8, 2016",Mark Dujsik," There is so much goodness, such an unabashed sense of decency, in the first act of Hunt for the Wilderpeople that the sentiment carries through the rest of the film..."
Total Film," September 13, 2016",Kevin Harley," Warm, witty, and occasionally wild, Waititi's bush-bonding romp is a kind, generous-spirited winner."
Time Out," September 13, 2016",Tom Huddleston, This might be the best kids' movie since Up.
EricDSnider.com," September 3, 2016",Eric D. Snider, Delightful... Ends up being sweet and affecting despite its characters' disdain for mushy stuff.
Empire Magazine," August 25, 2016",Dan Jolin," A bit Up, a bit Moonrise Kingdom, a bit Midnight Run, even... Taika Waititi's latest is an oddball treat of a mismatched-buddy pursuit move."
Looking Closer," August 18, 2016",Jeffrey Overstreet," While I could go on and on about what good company Neill and Dennison are, it's an actress named Rima Te Wiata who works the most magic. "
Phantom Tollbooth," August 4, 2016",Marie Asner, Bring a hanky.
Film School Rejects," August 4, 2016",Neil Miller," It's a classic reluctant camaraderie story with emotion that sways like trees in a gentle breeze between sad, bittersweet, and rambunctious adventure."
Under the Radar," August 1, 2016",Austin Trunick," Neill could play a cranky old bushman in his sleep, but it's Julian Dennison as Ricky who steals the film as a rap-loving, pre-pubescent gangster wannabe. This kid's a find."
Cinemalogue.com," July 31, 2016",Todd Jorgenson, ... uses familiar themes to launch a exploration of misfit male bonding and surrogate families with heartfelt tenderness and visual flair.
"Deseret News, Salt Lake City"," July 29, 2016",Josh Terry," This charming, witty and heartfelt film about the meaning of family might just remind you that there really are fresh voices at the movies."
Salt Lake Tribune," July 28, 2016",Sean P. Means," The byplay between the newcomer Dennison and the veteran Neill is delightful, as the two characters' façades slowly melt and a genuine bond of affection develops."
Montreal Gazette," July 28, 2016",T'Cha Dunlevy, Hunt for the Wilderpeople is a refreshing alternative to standard Hollywood children's fare.
Blu-ray.com," July 28, 2016",Brian Orndorf," ""Wilderpeople"" isn't Taititi's best work, but it's impressively executed, making time for broad antics and intimate exchanges without unraveling into a mess of ideas."
The Standard," July 28, 2016",Matt Neal," Waititi's most iconically ""New Zealand"" movie shows a deep love of the country's ""majestical"" landscapes and the rough-and-tumble people that live in its hidden places."
Ozus' World Movie Reviews," July 25, 2016",Dennis Schwartz, It has too many strained feel-good moments for my comfort zone.
Creative Loafing," July 24, 2016",Matt Brunson, Hunt for the Wilderpeople is excellent when it focuses solely on the relationship between -- and the misadventures of -- its two central figures. It's less captivating when the attention turns to several doltish supporting characters.
Cinema Crazed," July 22, 2016",Felix Vasquez Jr., Yet another home run from Taika Waititi...
Playback:stl," July 22, 2016",Sarah Boslaugh, Hunt for the Wilderpeople treads on such familiar ground that it's a miracle it works as well as it does.
New England Movies Weekly," July 22, 2016",Sean Burns," Waititi's film has the stylized exaggerations and emotional directness of the best children's literature. Everything is just a tiny bit louder and more colorful than real life, but the feelings are straightforward and unadorned. "
Missoula Independent," July 21, 2016",Molly Laich," Hunt for the Wilderpeople shows us a cruel, unsentimental and thankless world, and yet we're made to love that world anyway. "
Tampa Bay Times," November 29, 2016",Jimmy Geurts," Waititi shows a larger scope than his previous films, with overhead shots surveying the gorgeous New Zealand landscape. A snowy montage scene set to Leonard Cohen recalls Robert Altman's 1971 opus McCabe and Mrs. Miller."
Baltimore Magazine," November 17, 2016",Max Weiss," In the hands director Taika Waititi, who mixes sentimentality with spiky, even absurdist humor, it's a remarkable treat."
The Straits Times (Singapore)," November 16, 2016",John Lui," [The film] has a laidback, gentle tone - one that makes the viewer lean in to listen carefully."
LarsenOnFilm," October 10, 2016",Josh Larsen, ...looks as funny as it sounds.
Seanax.com," October 6, 2016",Sean Axmaker, ... a coming of age comedy with a heartwarming soul that never slips into easy sentiment.
Cinéfiloz," October 5, 2016",Emmanuel Báez," This film is an adventure itself, a gem that surely will become brighter over time. [Full review in Spanish]"
Film Ireland Magazine," October 5, 2016",James Bartlett," A mixture of comedy, drama, whimsy and anarchy (and with plenty of charm to spare, even if sometimes the tone wavers a little), this is almost impossible not to like, and it's the strong characters that draw you in."
Independent (UK)," September 19, 2016",Jack Shepherd," There's brilliant chemistry between Dennison and Neil, the pair quite obviously bouncing off each other; a joy to watch on screen, and as the story progresses you begin to feel like a member of their special pack, gleefully part of the adventure."
Observer (UK)," September 18, 2016",Wendy Ide," The film's main asset is an unaffected naturalism, both in the film-making, and in the unpolished characters that we root for."
Times (UK)," September 16, 2016",Kate Muir," Hunt for the Wilderpeople has been a huge audience favourite at festivals this year and you can see why, with its brand of dark New Zealand humour, coupled with a boy's own adventure story that goes not merely off the rails, but off-road and off-grid."
Fan The Fire," September 16, 2016",Martin Roberts," It's hard to imagine anybody not being won over by this charming adventure, which I'm already looking forward to watching again."
Radio Times," September 16, 2016",Stephen Carty, This charming comedy combines endearing characters with generous helpings of deadpan humour - and the result is quite wonderful.
Little White Lies," September 16, 2016",Anton Bitel," Hunt for the Wilderpeople is a fun, funny family yarn."
Daily Express (UK)," September 15, 2016",Allan Hunter, A sweet crowdpleaser guaranteed to lift your spirits.
Sky Movies," September 15, 2016",Tim Evans, It's far from original - grumpy-old-git-bond-with-mouthy-adolescent - but is delivered with such joy-infused enthusiasm it's almost impossible to resist.
MovieMail," September 15, 2016",Mike McCahill, It's a not unpromising set-up -- masculinity left to fend for itself against Mother Nature -- and I wished Waititi had made merry with his hapless hunter-gatherers in the same way Shadows did with wannabe outlaw vampires.
Scotsman," September 15, 2016",Alistair Harkness," Waititi keeps the jokes coming thick and fast, delivering hi-jinks and heightened characters with an emotional undertow that really resonates."
Daily Telegraph (UK)," September 15, 2016",Tim Robey," Without actively disliking any part of it, you wish you could be on your way a whole hour before it limps to a close."
TheShiznit.co.uk," September 15, 2016",Ali Gray, An inward-looking comedy that's not afraid to poke fun at its country's own foibles but still manages to feel like a celebration of life on a little island.
RTÉ (Ireland)," September 14, 2016",Harry Guerin," Growing up, growing old and the grief that's part of both is beautifully handled here with a quirky mix of humour and heart."
