source_name,review_date,critic_name,review_detail
Film School Rejects," September 14, 2016",Tomris Laffly," In Nair's hands, Queen of Katwe radiates with rich, considered attention to detail in each facet of Phiona's journey."
RogerEbert.com," September 13, 2016",Brian Tallerico," The story of Phiona Mutesi is a fascinating one on its own, but what could have just been an extended ""30 For 30"" feels lived-in, compassionate and truthful."
Cinema Movil," September 13, 2016",Oscar Uriel, Queen Of Katwe lacks the intensity that the story needs. [Full review in Spanish]
indieWire," September 12, 2016",Eric Kohn," By treating its outcome like a foregone conclusion, Queen of Katwe underserves the built-in power of its exultant tale."
TheWrap," September 12, 2016",Claudia Puig," This humanistic tale, helmed by a masterful filmmaker, offers a potent -- and yes, inspirational -- story of triumph against huge odds."
The Mary Sue," September 12, 2016",Sasha James," Ultimately, Queen of Katwe is what you expect -- charming though a bit paint-by-numbers -- but Nyong'o and Oyelowo's presence as well as Nair's warm, hopeful depiction of Uganda elevate the film."
Vanity Fair," September 12, 2016",Richard Lawson," What a vibrant, lively, yet understated joy Queen of Katwe is."
NOW Toronto," September 12, 2016",Norman Wilner," There are movies that please crowds, and there are movies determined to be crowd-pleasers. Queen Of Katwe is the latter, a brightly coloured and insistently upbeat true story that never stops reminding you how inspirational it is."
Screen International," September 12, 2016",Tim Grierson," Queen Of Katwe tells a potentially touching story in the stodgiest of ways, its recounting of the journey of a young Ugandan chess prodigy sensitively rendered but also far too formulaic."
Wall Street Journal," September 22, 2016",Joe Morgenstern," The film as a whole conveys a strong sense of discovery, and humanity."
NPR," September 22, 2016",Scott Tobias, What sets Queen of Katwe apart from other inspirational stories of its kind is that Phiona's dreams are a double-edged sword.
Tribune News Service," September 22, 2016",Katie Walsh, An uplifting and emotional story rendered with a lively vibrancy by Nair and her stars
Punch Drunk Critics," September 22, 2016",Travis Hopson," While it follows a formula one might expect from a Disney/ESPN co-production, the true story of chess prodigy Phiona Mutesi is anything but common."
Uproxx," September 22, 2016",Keith Phipps," Here director Mira Nair, working from a script by William Wheeler, brings a lot of thoughtful shading to a tale of triumph over adversity, resulting in a film that's at once rousing and moving."
New York Post," September 22, 2016",Sara Stewart," Sometimes, it's enough to walk out of a film with your heart warmed - even if your brain's still craving a little something more."
Film Journal International," September 22, 2016",Shirley Sealy," In the end, the obvious weaknesses in Queen of Katwe's script hardly matter, as most viewers will realize that they've discovered something new and worthwhile-a place and a people they've never before seen or acknowledged."
Slant Magazine," September 22, 2016",Matt Brennan," It's a mere fulfillment of familiar tropes, but it approaches sports movie's conventions with a light, funk-inflected touch."
We Got This Covered," September 22, 2016",Matt Donato," Queen Of Katwe is pretty typical Disney magic, but dynamic performances add a little more oomph to Phiona Mutesi's amazing true story."
Chicago Sun-Times," September 22, 2016",Richard Roeper," It's a team effort, and even though we know this playbook by heart, cheers all around."
RedEye," September 22, 2016",Lauren Chval, A sweet film that sticks to a tried-and-true formula and still manages to inspire.
Chicago Reader," September 22, 2016",Leah Pickett," David Oyelowo and Lupita Nyong'o are reliably superb in the critical supporting roles of Mutesi's chess coach and young mother, respectively."
One Guy's Opinion," September 22, 2016",Frank Swietek, Disney's latest real-life tale of overcoming adversity is a slight but pleasant exercise in uplift that's utterly familiar except for its African setting.
Washington Post," September 22, 2016",Stephanie Merry," Subtlety isn't the strong suit of ""Queen of Katwe."" But beneath the hackneyed aphorisms, there's a thrilling story worthy of our attention."
New York Times," September 22, 2016",A.O. Scott," If there is anyone out there capable of remaining unmoved by this true-life triumph-of-the-underdog sports story, I don't think I want to meet that person."
Toronto Star," September 22, 2016",Peter Howell," There's much to cheer about a movie with such a diverse cast of talent both familiar and new, set in a land that all too often is depicted on screen as a place of war and hopelessness."
USA Today," September 22, 2016",Brian Truitt, It deals in a world of pawns rather than punches but Queen of Katwe is just as uplifting and feel-good a sports drama as any Rocky movie.
Chicago Tribune," September 22, 2016",Michael Phillips," Nair's film, her best in a long time, is hardly the first to use a chessboard as a symbol of one life's struggles. It is, however, one of the best."
St. Louis Post-Dispatch," September 22, 2016",Calvin Wilson," What redeems ""Queen of Katwe"" is the performance of Oyelowo, who imbues Katende with an exhilarating blend of humor and humanity."
Seattle Times," September 22, 2016",Moira MacDonald," Just try to resist the charms of Mira Nair's ""Queen of Katwe,"" a triumph-of-the-human-spirit movie that's ultimately, well, triumphant."
Rolling Stone," September 23, 2016",Peter Travers," Directed by the great Mira Nair, the film hits you like a shot in the heart. Nyong'o and Oyelowo are both extraordinary, giving newcomer Nalwanga a chance to shine as Phiona grows into her own woman."
Christian Science Monitor," September 23, 2016",Peter Rainer," [Nair] manages to do justice to these people's lives, and when, at the end, the real-life characters show up on-screen and stand smiling beside their actor counterparts, the screen lights up along with the audience."
National Catholic Register," September 23, 2016",Steven D. Greydanus," Nair...doesn't shy from the harsh realities of life in Katwe...[she] also revels in the colors and textures of this world: clay-orange earth, bright fabrics, weatherbeaten bricks and wood."
Screen It!," September 23, 2016",Jim Judy," A winning underdog pic where newcomer Madina Nalwanga shines. (Full Content Review for Parents - Violence, Sexual Content, etc. - also Available)"
Common Sense Media," September 23, 2016",Yvonne Condes, Inspiring true tale of girl Ugandan chess champ. 
Vox," September 23, 2016",Alissa Wilkinson, Entertaining and engrossing and funny and heartwarming.
Slate," September 23, 2016",Dana Stevens," Queen of Katwe's originality comes not in its story but in its setting, explored by Nair with her usual skill at establishing a sense of place."
"HeraldNet (Everett, WA)"," September 23, 2016",Robert Horton," The material might have become fodder for a standard piece of uplift, but Queen of Katwe is better than that."
Mark Reviews Movies," September 23, 2016",Mark Dujsik, [William] Wheeler's screenplay avoids the trappings of biography to tell a bigger story.
Reeling Reviews," September 23, 2016",Laura Clifford," You've seen this movie so many times before...But with Nyong'o on board, director Mira Nair and screenwriter William Wheeler have found this story's true heart, that of a mother's faith."
Playback:stl," September 23, 2016",Sarah Boslaugh, ...hits all the necessary beats of the inspirational sports drama and concludes with a crowning moment of awesome...
Chesapeake Family Magazine," September 23, 2016",Roxana Hadadi," Queen of Katwe is remarkable in its characters, narrative, and world-building, an example of unexpected storytelling that transcends its chess origins."
Detroit News," September 23, 2016",Adam Graham," In the movie, Phiona can see eight moves ahead, and ""Queen of Katwe"" often feels the same: You know what's coming, but it doesn't dilute the feeling of victory."
Lyles' Movie Files," September 22, 2016",Jeffrey Lyles," A treat. With a story that works on multiple levels for young and adult audiences and outstanding performances, this is definitely a family film worth checking out."
Beliefnet," September 22, 2016",Nell Minow," Nair has a great eye, and a great gift for creating vibrant, layered, wonderfully inviting communities on screen. "
NYC Movie Guru," September 22, 2016",Avi Offer," Warm, heartfelt and uplifting despite a cloying and contrived screenplay. Mira Nair is the perfect director for such a film because her films are always brimming with humanism, a truly special effect."
National Post," September 22, 2016",Calum Marsh," ""To find where you belong... sometimes you must make your move"" is the Disney-approved, no-doubt-focus-tested tagline that bubbles up in block letters during the trailer... That's how groan-inducingly broad this stuff is."
Philadelphia Inquirer," September 22, 2016",Tirdad Derakhshani," Ultimately, Queen of Katwe fosters a belief in the triumph of merit and talent. And that message is definitely applicable - to Western kids."
sbs.com.au," September 22, 2016",Michelle Orange, A genuine delight and a true surprise.
Toronto Sun," September 22, 2016",Jim Slotek," There are no real villains, save for a few snobby bureaucrats. Emotional buttons are occasionally pushed a little hard. But true to her reputation, Nair delivers something a little better than one expects of the genre."
Las Vegas Weekly," September 29, 2016",Josh Bell, Offers a pleasant variation on a comfortable formula.
Cinemaclips.com," September 28, 2016",Roger Tennis," Poor Ugandan girl Phiona Mutesi (Madina Nalwanga) becomes a chess champion in this fascinating true story. Some fine performances raise the bar on this overlong, but inspirational, film with a few good moves."
New York Observer," September 28, 2016",Rex Reed," The story is true, and the message it delivers-with care and help, the disenfranchised can become role models and inspire others-is unabashedly sentimental, but in a good way."
Movie Nation," September 28, 2016",Roger Moore," Nair skillfully plays the limited board this story gives her, a queen among filmmakers making all the right moves. "
ScreenCrush," September 27, 2016",Erin Whitney," It shirks the typical Disney model of an untouchable, picturesque fantasy by telling a more grounded, human story coursing with love and earnestness."
Film Comment Magazine," September 26, 2016",Michael Sragow, The ensemble is seamless.
Groucho Reviews," September 26, 2016",Peter Canavese," A co-production of Disney and ESPN Films, Queen of Katwe unsurprisingly has a calculated quality to it...What's thrilling is the story's girl power, with Phiona described as an aggressive player of 'astonishing power.'"
Linoleum Knife," September 25, 2016",Alonso Duralde, Mira Nair is an emotional button-pusher of Spielbergian ability.
The Patriot Ledger," September 25, 2016",Dana Barbuto," Nair saves her best move for last, when during the end credits she stirringly shows the real-life characters beside the actors who played them. It's the ""Queen's"" crowning achievement."
Maven's Nest," September 24, 2016",Nora Lee Mandel, Triumphant celebration of mind of real girl in Africa with help of Pollyanna. . .Vividly filmed on location. . . Score marvelously uses traditions...Pacing gets repetitive.
Forbes," September 23, 2016",Mark Hughes," [O]ften uplifting, often heartbreaking, & always absorbing, filled with impressive performances & a subversion of Western expectations that make it rise above the other entries in the genre over the last few years."
Metro," September 23, 2016",Matt Prigge," Nair makes sure there's a real person with real skill and real passion working the levers, imbuing even the corniest moment with real feeling."
LRM," September 23, 2016",Edward Douglas," With The Queen of Katwe, Mira Nair really has created something quite special."
Suburban Journals of St. Louis," September 23, 2016",Mathew DeKinder," 'Queen of Katwe' is an exceptional movie anchored by great acting, a life-affirming story and the proof there are diamonds hidden all around us just waiting for their chance to shine."
ScreenRant," September 23, 2016",Sandy Schaefer," Queen of Katwe is a heavy-handed variation of the Disney inspirational sports drama formula, but a sincere and well-meaning one too."
School Library Journal," September 23, 2016",Kent Turner," It's quietly triumphant, told modestly and straightforwardly."
Cinemalogue.com," September 23, 2016",Todd Jorgenson, There's a decent strategy to this slick biopic about a teenage chess prodigy from Uganda that manages to be heartwarming without turning excessively sappy.
The Verge," September 23, 2016",Tasha Robinson, Mira Nair's inspirational chess drama Queen of Katwe is remarkable in the simplest but most profound way: it's an American film about Africa that doesn't feel like it was made by tourists.
L.A. Biz," September 23, 2016",Annlee Ellingson," Makes painfully plain the tug of war between getting an education and putting food on the table, dreams and survival, the future and right now."
Boston Herald," September 23, 2016",James Verniere, A real-life transformative fable from filmmaker Mira Nair with a unique and vibrant setting. All that and Lupita Nyong'o.
The Young Folks," October 6, 2016",Jon Espino, Queen of Katwe is able to easily overcome its handful of flaws to become a beacon and standard for future live-action Disney's films.
The Atlantic," October 4, 2016",Lenika Cruz," In some ways, the film's streaks of realism-not fantasy-are what make it such a genuine pleasure to watch."
SSG Syndicate," October 4, 2016",Susan Granger, Inspirational journey - with compassionate performances - concluding that being a winner can be a mixed blessing.
"Quad City Times (Davenport, IA)"," October 2, 2016",Linda Cook, Why are you fooling around on your laptop when you could be watching this beautiful movie? 
EricDSnider.com," September 30, 2016",Eric D. Snider," Means well, but its laborious, too-gentle pace drags it down into vegetable territory (i.e., a movie you watch because it's good for you)."
Cinemixtape," September 30, 2016",J. Olson," The script accentuates its clichés with well-rounded characters and real-life heartbreak, carrying it high above its Disney sports movie relatives."
Tri-City Herald," September 30, 2016",Gary Wolcott, Watching chess is like watching grass grow. But this movie is so inspiring it doesn't matter. 
PopMatters," September 30, 2016",Cynthia Fuchs," If that story here sometimes lapses into formula, the dazzling color (oranges and yellows and magentas) and thrilling energy and sheer art of each scene help to make that formula less burdensome, to make these places vibrant and marvelous."
"Deseret News, Salt Lake City"," September 30, 2016",Josh Terry, Nalwanga's performance is well supported by veterans Oyelowo and Wyong'o.
Salt Lake Tribune," September 29, 2016",Sean P. Means," Every game of chess has its overt attacks and its stealthy ones, and the chess-based drama Queen of Katwe is no different."
Kansas City Star," September 29, 2016",Loey Lockerby," Chess isn't the most cinematic of pastimes, yet Nair finds ways to make each match as exciting as any soccer or basketball game."
San Diego Reader," September 29, 2016",Matthew Lickona," Director Mira Nair knows just how to deploy her excellent cast, giving weight to the drama of both Mom and coach without ever forgetting her sweet young queen. "
Fort Worth Weekly," September 29, 2016",Kristian M. Lin," Queen of Katwe is that rare movie about Africa that doesn't involve war or disease or any other kind of large-scale death, and these performances help this remarkable story earn its uplift honestly."
JoBlo's Movie Emporium," September 29, 2016",Chris Bumbray, An inspiring true story with great performances.
Newsday," September 29, 2016",Rafer Guzman," Predictable and very Disneyfied, but Mutesi's remarkable story carries the day."
Willamette Week," September 29, 2016",Chance Solem-Pfeifer," Get caught up in the sentiment, brush past some glaring overdubbing, and this is the kind of story you'll know very well told in rare fashion."
Cleveland Plain Dealer," September 29, 2016",Laura DeMarco, The Queen of Katwe is a sports movie for people who don't like sports movies. A tearjerker for those who don't like tearjerkers. An inspirational story for those who don't like inspirational stories.
Austin Chronicle," September 29, 2016",Marjorie Baumgarten," Not only is [Madina Nalwanga] able to convey Phiona's preternatural abilities, but also the trepidation and fears that arise once the child gets a sense of her own keenness and a glimpse of how life is lived outside the slums of Katwe. "
Blu-ray.com," September 29, 2016",Brian Orndorf," Largely avoids exaggeration to make a grander point of hope and brilliance coming together in one unique girl, and it's a must-see for those tired of the blockbuster and genre routine, with its human touch powerful and achingly sincere. "
Charlotte Observer," September 29, 2016",Lawrence Toppman, The honesty of the performances more than makes up for slight amounts of hokiness in the telling.
Little White Lies," October 21, 2016",David Jenkins, A set of solid performances power this underdog flick to victory.
Radio Times," October 20, 2016",Huw Fullerton," Maybe it runs a little long and perhaps some of the child actors are a little unpolished, but overall it's an assured move into new territory by the House of Mouse."
Daily Mail (UK)," October 20, 2016",Brian Viner, It's a Disney film but not overly Disneyfied. It feels thoroughly authentic.
Daily Express (UK)," October 20, 2016",Allan Hunter," It follows the classic tearjerking formula of a Rocky film but still emerges as an inspirational, old-fashioned charmer."
Daily Telegraph (UK)," October 20, 2016",Robbie Collin," We already know from his turn as Martin Luther King Jr in Selma that Oyelowo can be stirring in a statesmanlike role, but here he brings a similar kind of moral conviction to a far humbler underdog character."
International Business Times," October 20, 2016",Amy West," What could have so easily been turned into a sickly-sweet, coming-of-age story actually ends up being a realistic and warm celebration of family, faith and having a sense of purpose that will leave you feeling both moved."
Independent (UK)," October 20, 2016",Geoffrey Macnab, It is a thoroughly heartwarming story in which you're rooting so hard for the heroine that you scarcely notice how contrived some of Nair's dramatic gambits really are.
Guardian," October 20, 2016",Peter Bradshaw," It's a heartfelt movie, which makes up in warmth what it lacks in narrative originality."
New Statesman," October 20, 2016",Ryan Gilbey, There is always something to tickle the eye.
CineVue," October 20, 2016",Matthew Anderson, The strongest piece of Mira Nair's joyous Queen of Katwe is Madina Nalwanga.
Total Film," October 19, 2016",James Mottram," Rarely makes an unpredictable move. But it has warmth, a lively sense of pace, and a fine breakout turn from Madina Nalwanga ..."
Empire Magazine," October 19, 2016",Olly Richards," Its plot isn't going to win any prizes for originality, but Nair tells the story with immense warmth and cheer. You can see just about every move coming, but it's making all the right ones."
Independent Online (South Africa)," October 14, 2016",Munya Vomo, It was refreshing to see director Nair take such an honest look at Africa.
MLive.com," October 11, 2016",John Serba," Nair (emphasizes) authenticity in both performance and setting. She plants the seed early on, and never fails to fertilize that soil. "
Your Movies (cleveland.com)," October 11, 2016",John Urbancich," It's just what America always needs: Disney teaming up with its partners at ESPN to give us an inspirational (minor) sports movie we've seen oh so many times before. Admittedly, 'Queen of Katwe' does get some some lift from the game of chess and Uganda."
The List," October 11, 2016",Emma Simmonds," Harnessing the power of understatement, Nalwanga gives a wonderfully engrossing turn helped along by the sensitive camerawork, while an energetic Oyelowo and an estimable Nyong'o provide the classy support."
Winnipeg Free Press," October 7, 2016",Alison Gillmor," This crowd-pleaser is bolstered by intelligent scripting, crafted direction and strong performances, making the uplift feel earned."
Cambridge Day," October 7, 2016",Allyson Johnson, It's a quiet and sturdy installment to Nair's impressive filmography and an under-the-radar delight for 2016.
Hindustan Times," October 7, 2016",Rohan Naahar," This movie is as much a romantic homage to the melodramas of the past as it is a radical, path-breaking piece of modern filmmaking. It is one of the best films of the year."
Sacramento News & Review," October 6, 2016",Daniel Barnes," Another dreadfully well-intentioned, insipidly inspirational sports movie from Disney,"
