source_name,review_date,critic_name,review_detail
Guardian," January 25, 2016",Nigel M. Smith," Like Reichardt's directorial hand, the performances are understated across the board, but deeply felt."
Screen International," January 25, 2016",Anthony Kaufman," With Certain Women, Kelly Reichardt confirms her status as cinema's foremost poet of the American Northwest."
New York Times," October 13, 2016",A.O. Scott," The subtlety of the film is both an accomplishment and a limitation. It's hard not to want more for these women, and to wish you could see more of them."
NPR," October 13, 2016",Ella Taylor," From her terrific debut feature River of Grass through Meek's Cutoff and Wendy and Lucy, Reichardt has given us incomplete, quietly suffering women who feel their way into change."
Film Comment Magazine," October 13, 2016",Jonathan Romney," Certain Women, despite giving each of its stories a brief encapsulating coda, isn't merely open-ended-it seems to deny the very idea of narrative closure."
Slate," October 13, 2016",Dana Stevens," Even as the four protagonists struggle, often in vain, to get someone else to pay attention, Reichardt's camera is right there, watching and listening."
TIME Magazine," October 13, 2016",Stephanie Zacharek," Certain Women burns slow, but it leaves behind a mysterious, shimmering aura. You feel you know these women-even if their feelings are at times elusive even to themselves."
Los Angeles Times," October 13, 2016",Justin Chang," Conveys the uncanny sense of ordinary American lives being observed in intimate, unadorned closeup."
AV Club," October 13, 2016",A.A. Dowd," Like a lot of really strong short story collections, Certain Women is greater than the sum of its parts, even if one of those parts is also significantly greater than the others."
"Vue Weekly (Edmonton, Canada)"," October 12, 2016",Josef Braun," [A] gorgeous, quietly intelligent new film from Kelly Reichardt."
Den of Geek," October 12, 2016",Edward Douglas, Kelly Reichardt has finally made her Seinfeld-esque movie about nothing.
New York Observer," October 12, 2016",Rex Reed," The only reason to see Certain Women is the cast. These are interesting actresses who go out of their way to avoid mainstream movies, but whatever attracted them to this dismal yawn is anybody's guess."
Time Out," October 12, 2016",Tom Huddleston," It's hard to recall a movie with such a precise, immersive sense of place, and the very specific mood that comes with it."
HeyUGuys," October 12, 2016",Luke Channell," An exquisitely crafted, empathetic study of the female experience that will seriously impress."
Metro," October 12, 2016",Matt Prigge," It lingers, sticking in the back of your brain, hitting you long after it's over."
Nerdist," October 11, 2016",Michael Arbeiter," With so much on its mind, it's this devotion to mood that keeps Certain Women as satisfyingly visceral as it is excitingly cerebral, and as flavorfully classical as it is tastefully new."
New York Daily News," October 10, 2016",Stephen Whitty," Director Kelly Reichardt, who made the great ""Wendy and Lucy,"" likes stories that unfold slowly and simply. Sometimes she'll just let the camera run, making us watch the awkwardness of people who can't connect."
New Yorker," October 10, 2016",Richard Brody, The three sections of Kelly Reichardt's new film-set in Montana and adapted from stories by Maile Meloy-are consistent in their restrained tone but divergent in their impact.
AwardsCircuit.com," October 4, 2016",Clayton Davis," A methodical and slowly cooked film focusing on love and women, Kelly Reichardt's ""Certain Women"" is totally engrossing. The film lives and breathes in the quiet. "
Collider," October 4, 2016",Aubrey Page," Reichardt has spun another breathtaking ode to life, and to the female experience, with easy humor and most of all, tenderness, that makes the phrase ""Certain Women"" one of rarified honor."
We Got This Covered," October 3, 2016",Lauren Humphries-Brooks, Certain Women more than justifies itself as a serious argument for the beauty of the small and intimate drama and the importance of female-driven filmmaking.
Reverse Shot," October 3, 2016",Adam Nayman," If one measure of a great filmmaker is that you wouldn't mistake a frame of her work for somebody else's, Reichardt's increasingly personalized variations on long-standing American indie tropes qualifies her for consideration."
Washington Post," October 20, 2016",Ann Hornaday," Reichardt lets her flawed, enigmatic heroines be, allowing them to keep struggling, persevering and relishing what can sometimes pass for tiny victories."
Pajiba," October 20, 2016",Kristy Puchko," There's a fragile thread of humor laced through...that so deeply understands what it is to be a woman in America right now, that this female occasionally cackled."
Punch Drunk Critics," October 20, 2016",Travis Hopson," For all of the intricacy and subtlety of her direction, if the story Reichardt is spinning has no foundation to entertain then it doesn't matter..."
Boston Globe," October 20, 2016",Ty Burr," It's low-key, allusive, lit up with implied meanings without ever leading us by the hand."
Chicago Tribune," October 20, 2016",Michael Phillips," Reichardt and her first-rate ensemble find intersections of the mundane and the mysterious all around this broad, blustery landscape."
Arizona Republic," October 20, 2016",Bill Goodykoontz," The acting is good throughout the film, but Gladstone and Stewart are a step up from everyone else."
Seattle Times," October 20, 2016",Moira MacDonald," On this wintry landscape, with its endless plains and biting wind, it seems as if everyone - even the quietest - has a story, if you take the time to listen to it."
San Francisco Chronicle," October 19, 2016",Mick LaSalle, A movie in which it becomes very possible to respect the intent and yet be frustrated by the result.
leonardmaltin.com," October 17, 2016",Leonard Maltin," The drama is low-key and the issues far from extraordinary, but the characters are real and recognizable. What's more, they are brought to life by talented actresses who understand Reichardt's less-is-more approach to storytelling."
Entertainment Weekly," October 17, 2016",Chris Nashawaty," It's detailed, delicate, and frankly, kind of an aimless drag. It isn't until the last third that the film finally comes to heartbreaking life."
Rolling Stone," October 15, 2016",Peter Travers," The cumulative power of Reichardt's film, beautifully acted by Laura Dern, Michelle Williams, Kristen Stewart and Lily Gladstone, is undeniable and quietly devastating."
L.A. Biz," October 14, 2016",Annlee Ellingson," Thoughtful, meditative glimpses into the lives of three women that speak volumes about modern womanhood."
RogerEbert.com," October 14, 2016",Brian Tallerico," These are normal people, like you and me, and it's that relatability that makes Reichardt's work here so powerful."
Cinemalogue.com," October 14, 2016",Todd Jorgenson, ... presents strong female characters yet isn't afraid to convey their vulnerabilities and insecurities.
Film Journal International," October 14, 2016",Erica Abeel, A moving if somewhat elusive meditation on human aloneness and independent women at odds with their environment.
New York Magazine/Vulture," October 14, 2016",David Edelstein," Certain Women turns out to be a study in women's uncertainties, in the experience of pain that leads not to action but acceptance. It's a slow go - but you get there."
LarsenOnFilm," October 14, 2016",Josh Larsen," ...keeps its distance; there isn't much, in terms of drama, to interrupt the routine of these women's lives."
PopMatters," October 14, 2016",Bernard Boo," [Kelly Reichardt is] one of the most important American filmmakers working today, and this may be her best work yet."
Reeling Reviews," October 14, 2016",Laura Clifford," features the kind of beautiful writing, direction and acting that say more in what is left unsaid...""Certain Women"" has a strong emotional undertow beneath its placid surface."
Wall Street Journal," October 13, 2016",John Anderson," The characters are really minimalist masterpieces, sculpted, polished and uncompromisingly female."
Uproxx," October 28, 2016",Steven Hyden," Certain Women is one of the best movies I've seen in 2016, and a signature work by one of our greatest contemporary filmmakers."
Cambridge Day," October 28, 2016",Allyson Johnson," The palpable chemistry solidifies our engagement in the characters who, performed by any other actors, might have come off as underwritten."
Salt Lake Tribune," October 27, 2016",Sean P. Means," That a relative newcomer like Gladstone can go toe-to-toe with Stewart in every scene and break the viewer's heart is a small gift, just one of many this gently observational movie delivers."
SSG Syndicate," October 27, 2016",Susan Granger," Meditative and soulful, occasionally stunning in its bleak silence."
NUVO Newsweekly," October 27, 2016",Edward Johnson-Ott," Certain Women isn't about resolutions. It's about how certain women interact, or try to, with certain others. Search for monolithic statements about men and women if you want, or just watch and listen to these particular individuals."
Blu-ray.com," October 27, 2016",Brian Orndorf," An intriguing trio of tales that handle stillness skillfully, but understands identity remarkably."
St. Louis Post-Dispatch," October 27, 2016",Calvin Wilson," ""Certain Women"" requires patience from the viewer and isn't for anyone, but it's a film of quiet and lingering beauty."
Austin Chronicle," October 27, 2016",Marjorie Baumgarten," Certain viewers might like the film to have more closure and containment, but others will certainly welcome the company of these characters."
Charlotte Observer," October 27, 2016",Lawrence Toppman," What ""Certain Women"" is really about is a filmmaker who had one marvelous story to tell and linked it to 45 minutes of filler to make a feature film."
One Guy's Opinion," October 27, 2016",Frank Swietek," An interesting addition to a distinctive career, but not Reichardt at her best."
Reeling Reviews," October 22, 2016",Robin Clifford," Do not expect action and thrills in this quiet, reflective study of very different women living their lives in Montana"
Seattle Weekly," October 21, 2016",Robert Horton, A sense that we should be concentrating on gesture and intonation rather than plot.
The Patriot Ledger," October 21, 2016",Al Alexander," The beauty of ""Certain Women"" is in the subtle details."
Boston Herald," October 21, 2016",James Verniere," If you liked Robert Altman's Short Cuts, you'll want to see this award-winning Kelly Reichhardt film."
San Diego Reader," October 21, 2016",Scott Marks," Beautifully filmed and performed - the opening sequence using mirrors and doorframes to fuse the torsos of two characters to form a whole - is stunning, but in the end, the overall concept left me in the dark."
Mark Reviews Movies," October 21, 2016",Mark Dujsik, [I]t's a shame this well-acted and precisely staged movie never comes together in a way that makes a forceful -- or even noticeable -- argument.
The Newnan Times-Herald," October 21, 2016",Jonathan W. Hickman, ...an essay narrative that subtly makes its points without being too obvious or manipulative.
Detroit News," October 21, 2016",Adam Graham," It's a tiptoe of a movie, but it's as elegant and graceful as the vast Montana landscape."
Washington City Paper," October 20, 2016",Noah Gittell, Some movies punch you in the gut. Others barely graze the skin but gnaw at you long after they finish. Certain Women is the second kind.
Newcity," October 20, 2016",Ray Pride," Yes, there is quiet, but there is calm within moments of stress and strain and trying just to keep it together through the day in a rural world where you still have to deal with other people... It all flows like cool, clear water. "
