source_name,review_date,critic_name,review_detail
Common Sense Media," June 13, 2016",Joyce Slaton, Think you won't want to watch a documentary this long about a case you think you know a lot about? O.J. Simpson: Made in America will grab your attention and prove you wrong.
Vox," June 12, 2016",Todd VanDerWerff, Could one man simultaneously embody such grace and such brutality? Sure. Just look at the country he grew up in.
New York Times," June 12, 2016",Margaret Lyons," The context explained and the depth achieved over the doc's five episodes is extraordinary, particularly in the first and the final installments."
Los Angeles Daily News," June 10, 2016",Rob Lowman," Despite how much you know or think you know about O.J. and the case, some moments in Made in America are absolutely jaw-dropping."
Globe and Mail," June 10, 2016",John Doyle," It can blow your mind, this thorough series, as it digs deeper and deeper."
St. Louis Post-Dispatch," June 10, 2016",Gail Pennington," The reward will be insights into sports and celebrity, fame and sexual status, and of course, and especially, race."
"News & Observer (Raleigh, NC)"," June 10, 2016",Brooke Cain," Edelman allows us to truly understand O.J. Simpson, maybe for the first time; how he was built, what he is made of. It also tells us a great deal about ourselves."
Los Angeles Times," June 2, 2016",Mary McNamara," Historically meticulous, thematically compelling and deeply human, O.J.: Made in America is a masterwork of scholarship, journalism and cinematic art."
Los Angeles Times," May 20, 2016",Kenneth Turan," ""O.J.: Made in America"" is an exceptional 7 1/2-hour documentary, so perceptive, empathetic and compelling you want it never to end."
New York Times," May 19, 2016",A.O. Scott," A feat of tireless research, dogged interviewing and skillful editing."
Village Voice," May 18, 2016",Calum Marsh, It's hardly surprising that O.J. continues to intrigue. Few subjects seem as extraordinary.
MTV," June 10, 2016",Inkoo Kang," Made in America is about O.J., sure, but it's also about progress - how difficult it is to achieve, and how important it is not to confuse symbols for the real thing."
CNN.com," June 10, 2016",Brian Lowry," O.J.: Made in America feels like a master class on the nexus of race, sports, media and politics."
TV Insider," June 10, 2016",Matt Roush," What Made in America exposes so memorably is the black community's need for any symbol, however imperfect, to score a win, however clouded, against a rigged system. "
Washington Post," June 10, 2016",Hank Stuever," After all the media coverage, the books, the outrage, the documentaries, the miniseries - after so much sturm-und-drang, this story has at last been perfectly captured and perfectly told. "
ScreenCrush," June 10, 2016",Matt Singer, As detailed as a great history book and as addictive as an airport novel.
JoBlo's Movie Emporium," June 10, 2016",Chris Bumbray," something akin to an American epic, and possibly the greatest long-form documentary of its type ever made"
HitFix," June 9, 2016",Alan Sepinwall," Though Simpson himself only speaks through archival news footage and occasional audio recordings, Edelman paints a rich, three-dimensional, tragic portrait of the man."
Yahoo! TV," June 9, 2016",Ken Tucker, It's an amazing viewing experience.
Newsday," June 9, 2016",Verne Gay," Excellent, balanced, powerful, engaging, comprehensive perspective on the ""trial of the century"" and race. The first two parts are best."
New York Magazine/Vulture," June 9, 2016",Jen Chaney," Practically every moment of its seven-and-a-half-hour running time is thought-provoking, astonishing, sobering, hilarious, tragic, and sometimes all of those at once."
NPR," June 9, 2016",Linda Holmes," Edelman's eye for detail is so sharp that the film contains, along with its revelations, a contextualizing wisdom that gives it the feel of sociological exploratory surgery: painful and awful, but fascinating ..."
AV Club," June 8, 2016",Noel Murray," It's a journalistic marvel, assembling fact after fact and observation after observation into a portrait far more complex overall than it appears at any given moment."
Paste Magazine," June 8, 2016",Tim Grierson," Sports are never just sports -- they're an extension of the race and class issues we experience daily. O.J. Simpson symbolized something powerful in our collective unconscious. And as this movie demonstrates, his fall from grace was partly ours."
Flavorwire," June 8, 2016",Lara Zarum, A penetrating look at a fallen hero in the context of race and police brutality in Los Angeles and the country as a whole.
RogerEbert.com," June 8, 2016",Brian Tallerico," ""OJ: Made in America"" should be a conversation-starter, a way to discuss what happened in the '80s and '90s in terms of race and celebrity and what it says about today. OJ's story may be over. Ours is not."
Slate," June 8, 2016",Jack Hamilton, The best piece of original programming the cable sports network has ever produced.
Screen International," June 6, 2016",Fionnuala Halligan," Eight hours doesn't feel like enough, and, following on from cable crime hits such as Making A Murderer, The Jinx and the podcast Serial, it crowns the long-form documentary as a true witness of the media age."
The Playlist," June 2, 2016",Kevin Jagernauth," Edelman weaves a captivating tapestry about a nation perhaps in denial of how divided it still was about race, and a portrait of a colossal fall from grace that's perhaps unprecedented in modern America."
The New Republic," June 2, 2016",Sarah Weinman," Edelman helps us understand why the O.J. verdict was inevitable; it was, in essence, a grand act of jury nullification. O.J. was no longer a person, but a symbol; a ""vessel"" for civil rights issues, as activist Danny Bakewell describes in the film."
The New Republic," June 2, 2016",Will Leitch," Massive but never sprawling, passionate but never unfair, informative but never anything but compulsively entertaining. "
