source_name,review_date,critic_name,review_detail
BBC.com," September 9, 2016",Sam Adams," Directors in their later years often settle comfortably into their preoccupations, doodling happily around the edges of their previous careers. Verhoeven is still trying to make masterpieces, and with Elle, he comes awfully close."
Collider," September 9, 2016",Phil Brown," Michele is a fascinatingly complex character and her response is highly personal, rooted in a lifetime of emotional callousness. The character works thanks to Isabelle Huppert, in one of her finest performances. "
JoBlo's Movie Emporium," September 9, 2016",Chris Bumbray, A strong return-to-form for Verhoeven and a potentially award-worthy performance by Huppert.
El antepenúltimo mohicano," August 31, 2016",Alberto Sáez Villarino," A film with an amazingly effective staging, able to keep the audience at the edge of the seat. [Full review in Spanish]"
Film-Forward.com," June 17, 2016",Kent Turner," Though rife with sexual violence and graphic dialogue, Paul Verhoeven's blunt, button-pushing, and stinging comedy was the most elegantly made entry in the Cannes Film Festival's competition. "
ColeSmithey.com," June 6, 2016",Cole Smithey," [CANNES 2016] Daring, ribald, and scathing on every level, ""Elle"" is a movie that sets a standard that 21st century cinema should aspire to. It kicks Hollywood in the teeth without lifting a finger. Glory."
Cinema em Cena," June 3, 2016",Pablo Villaça, The new Verhoeven is a genre exercise that also has the ambition of a character study. [Full review in Portuguese.]
London Evening Standard," May 29, 2016",David Sexton," Elle is outrageous, funny and shocking, exhilarating and original."
BuzzFeed News," May 26, 2016",Alison Willmore, Essentially a startlingly enjoyable character study with an extraordinarily difficult starting point.
ScreenAnarchy," May 26, 2016",Jason Gorber," Elle is a masterwork by a master filmmaker, while Huppert's performance reminds the world once again what a treasure she is."
The Film Stage," May 25, 2016",Giovanni Marchini Camia," Elle would be unimaginable without Huppert, who delivers a performance of such virtuosity that she turns what is essentially a raving sociopath into one of the most alluring protagonists in recent memory."
Sight and Sound," May 23, 2016",Geoff Andrew," With such a poised and meticulously detailed lead performance at its heart, rich in ambiguities and resonant overtones, the film is not only consistently compelling but pleasingly thought-provoking."
The Young Folks," October 21, 2016",Gary Shannon," Isabelle Huppert's Michèle is brash, enigmatic and sensual. I can't think of another performance to compare to her lest it precede with the word ""less""."
Blog de cine," October 20, 2016",Alberto Abuín," A film that has a precise rhythm, a great combination of genres and an extreme moral hardness that doesn't judge anyone. [Full review in Spanish]"
Chicago Reader," October 20, 2016",Leah Pickett," Verhoeven masterfully stretches the suspense, and his gallows humor lands most of the time. His attempts at edginess slide into exploitation, though."
AwardsCircuit.com," October 20, 2016",Clayton Davis," Driven by a tremendous and powerhouse performance from Isabelle Huppert, ""Elle"" electrifies in its slick and throwback call to the '90s thriller."
Den of Geek," October 17, 2016",David Crow," Elle gleefully jumps into its taboos again and again, mistaking deeper levels of incredulous plotting as actual depth."
The Arts Desk," October 14, 2016",Nick Hasted," Funny and tense, it's a film that grows in the mind."
The Skinny," October 14, 2016",Ian Mantagni," A study of victimhood without sentimentality, of iconic strength without forced sass... and of determinedly staking a claim over one's own life against manipulative forces. "
"Vue Weekly (Edmonton, Canada)"," October 12, 2016",Josef Braun," This is a difficult, complex, flawed, trigger-laden and ferociously entertaining work with lots to unpack."
Dazed and Confused," October 12, 2016",Patrik Sandberg, The fact that it's the funniest movie I've seen this year is mindblowing.
HeyUGuys," October 11, 2016",Luke Channell," A multi-faceted, endlessly engaging, masterful success."
The List," October 11, 2016",Nikki Baughan," While the film proves a challenging watch it ultimately works because it recognises, and fully embraces, the fact that there is not one stock response to such an assault."
El Mundo (Spain)," September 30, 2016",Luis Martínez, Elle can brag about being one of the best films of the year. [Full review in Spanish]
El Pais (Spain)," September 30, 2016",Jordi Costa, This films is a look to a new type of moral that firmly believes that we are all monsters. [Full review in Spanish]
Cinemanía (Spain)," September 28, 2016",Yago García," Elle warns that its director is more brash than ever, and more eager to get into trouble, since the good old days of Basic Instinct and Showgirls, when a gullible Hollywood still had room for morbidness. [Full review in Spanish]"
Blog de cine," September 27, 2016",Mikel Zorrilla, A great movie where Verhoeven demonstrates that his talent and ability to give class A material finding the way for all to shine separately and then fit smoothly together are still intact. [Full review in Spanish]
Bryant Frazer's Deep Focus," September 26, 2016",Bryant Frazer," Elle is as entertaining as any film Verhoeven has made, which might seem like an odd thing to say about a film that conjures a brutal rape scene abruptly and repeatedly."
ComingSoon.net," September 26, 2016",Alan Cerny," Thought-provoking, powerful, and brutal, and those who are uneasy about material dealing with rape should probably steer clear."
Sensacine," September 21, 2016",Carlos Reviriego, An insuperable masterpiece. [Full review in Spanish]
Maclean's Magazine," September 19, 2016",Brian D. Johnson," Isabelle Huppert is devastating as the blasé power broker who cuts her male subordinates off at the knees, while being drawn to the danger of her mysterious assailant. She's the proto-feminist avenger that feminism never asked for."
Slant Magazine," September 19, 2016",Diego Semerene, Paul Verhoeven's film isn't afraid to inhabit the maddening ambivalence of pleasure.
NPR," November 10, 2016",Ella Taylor," A provocateur to his core, Verhoeven wades breezily into hot-potato territory, all the while refusing moral judgment."
IGN Movies," November 10, 2016",Josh Lasser," Not only does Elle open powerfully, but everything that follows is equally captivating."
Metro," November 10, 2016",Matt Prigge," Looks like a tasteful, respectable French character study, the kind your mom might enjoy. But it might be the most messed-up film Paul Verhoeven's ever made."
Entertainment Weekly," November 10, 2016",Chris Nashawaty, Is there a better living actress than Isabelle Huppert?
TIME Magazine," November 10, 2016",Stephanie Zacharek," Part thriller, part obsidian-black comedy, part cerebral firebomb, it's confrontational, terrible and glorious."
Newark Star-Ledger," November 10, 2016",Stephen Whitty," Huppert is brilliant. She's long combined a roiling emotional reservoir with careful technique; feelings play across her delicate, almost translucent face like clouds reflected in a windowpane."
AV Club," November 10, 2016",Ignatiy Vishnevetsky," Elle is a challenging film, but challenging precisely because it's entertaining, because it's laugh-out-loud funny, because it indulges its kinks."
Film Journal International," November 9, 2016",Simi Horwitz," Though fundamentally absurd, with a hodgepodge of genres to boot, Elle is an engaging and thought-provoking film."
New York Observer," November 9, 2016",Rex Reed," It's too twisted and implausible to be everybody's cup of tea, but it keeps you glued to the screen from beginning to end."
Compuserve," November 2, 2016",Harvey S. Karten," A revenge tale, but one done in the sophisticated European style rather than the simpler Hollywood treatment."
Sydney Morning Herald," November 2, 2016",Sandra Hall," In the end, the absurdity of it all is too much even for Huppert to carry off. She may be fearless, but this time around it's fearlessness without a cause."
The Age (Australia)," November 2, 2016",Jake Wilson," Michele Leblanc (Isabelle Huppert), the heroine of Paul Verhoeven's terrific new thriller, Elle, is not a typical movie heroine."
Junkee," November 2, 2016",Mel Campbell," It asks us to consider how our emotional responses to the narrative depiction of sexual violence are themselves conditioned by rape culture. Catlike, Elle lands softly and lightly -- with its intriguing antiheroine firmly on her feet."
The Australian," October 28, 2016",David Stratton," This dark and sometimes grimly amusing film has been compared to the work of Brian de Palma, but to me it seems more like a blending of Hitchcock and Luis Bunuel."
ABC Radio (Australia)," October 28, 2016",CJ Johnson," A mesmerizing, frenzied abomination, a thrilling, propulsively lurid provocation that is simultaneously classy and grotesque, refined and coarse, arthouse and grindhouse. "
Herald Sun (Australia)," October 26, 2016",Leigh Paatsch," This film could easily be written off as a stylishly callous provocation, were it not for the imperious precision with which a brilliant Huppert controls every scene."
Daily Telegraph (Australia)," October 26, 2016",Vicky Roach," Elle is not a particularly deep exploration of rape and its surrounding trauma, power relationships and fantasies. But it does raise some intriguing questions."
EricDSnider.com," October 26, 2016",Eric D. Snider," Audacious and savvy, carried by Huppert's champion performance as a strong, imperious, and vulnerable woman."
FILMINK (Australia)," October 24, 2016",Chris Bright, ...one of the best films of the year...
Urban Cinefile," October 22, 2016",Louise Keller," Dark themes of violence, sex, fantasy and guilt are intertwined in Paul Verhoeven's mesmerising drama about twisted minds and relationships... This is Verhoeven at his best, showcasing Huppert at hers"
SF Weekly," November 17, 2016",Jeffrey Edalatpour," By the end of the film, the camera has come to feel much like a male intruder: unwelcome, unwanted, and better now that the screen has faded to black."
Toronto Star," November 17, 2016",Peter Howell," Equal parts sexploitation drama, social satire and empowerment fantasy, Elle leaves us unsure of what we're watching and how we should respond."
Washington Post," November 17, 2016",Ann Hornaday," ""Elle"" would be too clever by half - not to mention fatally offensive - were it not for Huppert, who in her portrayal of Michèle owns the movie from its opening moments to its bizarre, but not entirely surprising, denouement."
AtHomeInHollywood.com," November 17, 2016",Staci Layne Wilson," Elle feels like a few different movies, but it does present an intriguing question of what consent really means and how past and present experiences shape the mind, body and soul."
San Francisco Chronicle," November 16, 2016",Mick LaSalle," Verhoeven creates an elegant frame for his lead actress and lets her fill it, and what we end up with is Huppert's best collaboration with a director since the death of Claude Chabrol."
Newcity," November 15, 2016",Ray Pride," [A]ssured, savage comedy and it is shocking and thrilling and oh so funny... The reversals, the revelations of character, the implications of behavior, and yes, the level of behavioral authenticity, surprise again and again. "
Tolucan Times," November 14, 2016",Tony Medley," I loved the dialogue and the conversations. There is quite a lot of nudity and many violent scenes, but they were necessary and non-exploitive. This is a thinking person's thriller, a movie to be seen and discussed, not written about."
New Yorker," November 14, 2016",Anthony Lane," The question of whether ""Elle"" is pernicious nonsense or an excruciating black comedy is brushed aside in Huppert's demonstration of sangfroid."
Slate," November 12, 2016",Dana Stevens," For people who enjoy coming out of movies unsettled, a little riled up, bursting with questions, and spoiling for a debate, see Elle."
amNewYork," November 11, 2016",Robert Levin, It consistently defies expectations in terms of how a narrative in this vein typically plays out.
Associated Press," November 11, 2016",Jake Coyle, Few could pull off the unapologetically demented nature of Elle like Verhoeven. 
TheWrap," November 11, 2016",Sam Fragoso," A deeply disturbing film that, at its best, serves as a meditation on the intersection between power, inequitable relationships, and retribution."
Brooklyn Magazine," November 11, 2016",Emma Myers," At once a perverse psycho-sexual thriller and a venomous comedy of manners, Elle boldly wears its contractions on its sleeve."
FilmDrunk," November 11, 2016",Vincent Mancini," Elle is entertaining enough, and provocative, but it doesn't seem to have much to say beyond ""aren't I naughty?"" "
RogerEbert.com," November 11, 2016",Sheila O'Malley," Watching Elle feels like climbing Mt. Everest without an oxygen tank. The air is dizzyingly clear up there. And dangerous, too."
Nerdist," November 11, 2016",Kristy Puchko," Verhoeven's adaptation of Philippe Djian's novel offers a bleak world where men are petty, bitter, and power-hungry, and ball-busting Michelle is their ultimate foil and fascination."
Rolling Stone," November 11, 2016",Peter Travers, Verhoeven creates a bonfire of a movie that scrutinizes and satirizes the unholy alliance between sex and violence. You can't take your eyes off the fearless Isabelle Huppert.
Contactmusic.com," November 10, 2016",Rich Cline, There's a boldly comical tone to this outrageous thriller that can't help but unnerve audiences right the way through to a chilling climax.
Vanity Fair," November 10, 2016",Jordan Hoffman," I can't exactly call Elle a movie I feel good about liking, but I can't get it out of my head, either."
New York Times," November 10, 2016",A.O. Scott," Leads its audience through a meticulously constructed maze of ambiguity, scrambling our assumptions and expectations at every turn, dispensing discomfort and delight and daring us to distinguish one from the other."
