listing_id,high,medium,low
6933123,0.004028226,0.021101591,0.974870184
6919919,0.024641043,0.053456981,0.921901976
6907194,0.001511457,0.019182538,0.979306005
6907670,0.041000618,0.283558896,0.675440485
6948009,0.047276011,0.077502724,0.875221265
7140227,0.028897286,0.231887211,0.739215503
6931680,0.003907933,0.020463409,0.975628659
6844498,0.034034956,0.179978686,0.785986358
6826781,0.002774041,0.02027928,0.976946679
6933438,0.039447719,0.134512907,0.826039375
6833848,0.002252125,0.017404959,0.980342916
6825963,0.063516846,0.285646789,0.650836365
6826131,0.044915391,0.194144456,0.760940152
6896589,0.069837764,0.342829804,0.587332431
6948254,0.033056181,0.109719945,0.857223874
6833299,0.090194683,0.456752259,0.453053058
6860119,0.00801252,0.107473856,0.884513624
6895163,0.001502422,0.031213073,0.967284504
6907859,0.063518657,0.083845973,0.852635369
6896310,0.000796221,0.017168098,0.982035682
7210212,0.000947991,0.016377952,0.982674057
6844543,0.002789419,0.018702987,0.978507594
6832190,0.043155722,0.621233236,0.335611042
6868425,0.047327711,0.2397315,0.712940789
6948103,0.010292733,0.025541071,0.964166196
6908363,0.041376596,0.163980174,0.79464323
6931652,0.054755509,0.122966502,0.822277989
6868853,0.028253517,0.502321933,0.46942455
6832808,0.001686523,0.01439115,0.983922328
7232597,0.018998385,0.026884851,0.954116764
6832176,0.02021661,0.039212478,0.940570912
6937027,0.011281227,0.036955621,0.951763152
6907296,0.037797669,0.224386259,0.737816072
6895158,0.025373534,0.034726667,0.939899799
6831404,0.065986871,0.545651901,0.388361228
6867554,0.04969475,0.309965277,0.640339973
6831967,0.007262527,0.046968837,0.945768636
6826148,0.011269378,0.025881806,0.962848816
6888013,0.037846263,0.322634188,0.639519549
6833315,0.0728365,0.059768159,0.867395342
6826529,0.03455026,0.168803814,0.796645926
6907783,0.039526076,0.218599226,0.741874698
6895933,0.03781373,0.215584243,0.746602027
6948144,0.008631629,0.060853553,0.930514817
6895983,0.06355439,0.047496811,0.888948798
6932405,0.06077412,0.587185993,0.352039887
6908385,0.027671321,0.234073131,0.738255548
6932321,0.003855034,0.046101039,0.950043927
6826058,0.002169823,0.021151525,0.976678652
6823682,0.010806089,0.115621952,0.873571959
6867706,0.042266025,0.307814026,0.649919949
6907760,0.031281942,0.218408755,0.750309304
6907598,0.001365784,0.022036395,0.97659782
6896212,0.002966512,0.016640357,0.980393131
6907823,0.005285619,0.03195811,0.962756272
6868353,0.005220143,0.02450968,0.970270177
6895229,0.099720889,0.431738882,0.468540229
6840207,0.030921851,0.228988913,0.740089236
6908429,0.002023582,0.019672899,0.978303519
7201479,0.039326852,0.150190572,0.810482576
6889866,0.019045041,0.233571628,0.747383331
6873012,0.047114152,0.153877725,0.799008123
6896087,0.029394821,0.179132899,0.791472281
6902022,0.034447107,0.325692206,0.639860688
6873626,0.040129067,0.372360526,0.587510407
6839782,0.05772297,0.325342825,0.616934205
6927582,0.040471624,0.137190225,0.822338151
6832106,0.036890415,0.18046183,0.782647755
6927520,0.001654809,0.022670162,0.975675029
6832511,0.045612053,0.155577056,0.798810892
6826695,0.003015362,0.018369323,0.978615315
7013999,0.060995502,0.246875593,0.692128905
6875995,0.154380366,0.502732615,0.342887019
6895423,0.019776449,0.161652716,0.818570835
7174304,0.059656149,0.147730209,0.792613642
7196924,0.037851116,0.147215301,0.814933583
7212583,0.100667078,0.265294742,0.63403818
7186411,0.003136413,0.010256749,0.986606838
7166027,0.073849714,0.197005123,0.729145163
7227996,0.022312554,0.124376976,0.85331047
7202466,0.007619064,0.019991116,0.972389821
7228435,0.024330557,0.134201648,0.841467795
7228441,0.002510851,0.009580263,0.987908886
6812487,0.02400496,0.414190069,0.561804971
7213018,0.003012463,0.012154742,0.984832795
7196440,0.03339321,0.112527071,0.854079719
7228330,0.019938668,0.102477589,0.877583743
7166063,0.007060902,0.024723303,0.968215796
7212484,0.010717532,0.024859734,0.964422734
7196994,0.003496508,0.011603841,0.984899652
7166110,0.022222955,0.061247957,0.916529087
7213035,0.038607039,0.155740477,0.805652484
7227948,0.002837466,0.009212497,0.987950037
6933565,0.071363362,0.33151322,0.597123418
6868182,0.014348359,0.182837129,0.802814512
6895698,0.153562892,0.502404429,0.344032679
6896558,0.068283637,0.353394687,0.578321676
6844735,0.084071113,0.391436989,0.524491898
6896764,0.100126322,0.524176311,0.375697367
6854703,0.064263208,0.462276876,0.473459916
6839439,0.058566116,0.343768565,0.597665319
6895216,0.068096306,0.387194454,0.54470924
6932633,0.121459675,0.521488624,0.357051701
6855583,0.071638732,0.430473229,0.497888039
6844821,0.050620381,0.428922147,0.520457472
6946922,0.014732322,0.3343829,0.650884778
6932741,0.048012934,0.38607111,0.565915956
6931924,0.07068527,0.396475371,0.532839359
6855732,0.055187292,0.305076315,0.639736394
6895007,0.044361636,0.375465155,0.580173209
6854787,0.053078321,0.309194867,0.637726812
6855496,0.103454805,0.395198228,0.501346967
6895311,0.053444822,0.463380702,0.483174476
7091883,0.135446814,0.253983774,0.610569411
6931930,0.2951839,0.384319627,0.320496473
6894956,0.080410461,0.37077733,0.548812209
6853142,0.012892355,0.053138454,0.933969192
6854628,0.049117206,0.43420888,0.516673914
7093614,0.064866785,0.351080829,0.584052386
6895766,0.165268806,0.513986123,0.320745071
6931751,0.05984832,0.519240873,0.420910807
6931815,0.116857091,0.452133865,0.431009044
6839282,0.067384744,0.318109282,0.614505974
6895426,0.123852617,0.359890431,0.516256952
6896331,0.116762558,0.571485382,0.311752059
6896007,0.084822213,0.438238724,0.476939063
6855034,0.049481147,0.332682712,0.617836141
6886576,0.164051646,0.545661117,0.290287237
6855432,0.241745363,0.452238228,0.30601641
6895030,0.133340933,0.496152118,0.370506949
6895193,0.038415561,0.268465586,0.693118853
6895483,0.239785484,0.45478583,0.305428686
6933118,0.22356779,0.494608151,0.281824059
6895600,0.131034492,0.463929675,0.405035833
6932724,0.090473699,0.381262302,0.528263998
6867529,0.077349506,0.449764887,0.472885608
7091829,0.081132604,0.562631432,0.356235964
6854939,0.104985596,0.526119143,0.368895261
6900717,0.310132718,0.456539046,0.233328236
6839509,0.054331464,0.461456903,0.484211632
6932061,0.189467839,0.524498679,0.286033482
6873569,0.069159685,0.297872924,0.632967391
6933615,0.112869001,0.568799647,0.318331351
6855140,0.068395587,0.314307806,0.617296607
6855451,0.056062206,0.317054342,0.626883453
6839938,0.197130817,0.506250825,0.296618358
6839459,0.159961102,0.540483648,0.29955525
6896203,0.209803331,0.494184739,0.29601193
6933120,0.102302446,0.423544986,0.474152568
6925044,0.197851503,0.509434853,0.292713644
6896155,0.048050365,0.360905304,0.59104433
6933069,0.059843637,0.366215001,0.573941363
6895632,0.27764224,0.41607669,0.306281069
6854679,0.119264433,0.472338071,0.408397497
6839985,0.070553402,0.315161376,0.614285222
6855661,0.052650739,0.399814788,0.547534473
6896291,0.134560473,0.46976115,0.395678377
6855297,0.053438584,0.335864763,0.610696653
6856046,0.054146557,0.482015399,0.463838044
6839257,0.107604671,0.461995482,0.430399848
6877537,0.060708219,0.524900523,0.414391258
6895612,0.044828199,0.32477296,0.630398841
6932466,0.219116265,0.473230426,0.307653309
6895521,0.166340439,0.394362994,0.439296567
6895115,0.140272612,0.48031176,0.379415629
6931791,0.073688114,0.366022889,0.560288997
6894943,0.127467612,0.394070476,0.478461912
7093530,0.094838885,0.385063154,0.520097961
7092168,0.237122789,0.507183678,0.255693532
7093482,0.075369502,0.38342372,0.541206778
7091599,0.089888664,0.421927274,0.488184063
6910877,0.059790071,0.339800934,0.600408994
7092647,0.162995102,0.456606434,0.380398465
7093010,0.086197039,0.379909743,0.533893218
7091471,0.064473284,0.414433214,0.521093502
7091689,0.106432362,0.375623018,0.51794462
7092375,0.176400245,0.616842521,0.206757233
7093749,0.087778864,0.395512647,0.516708489
7092957,0.053927723,0.329099324,0.616972953
7092105,0.257127325,0.498166578,0.244706097
7092404,0.293097345,0.461309049,0.245593606
7092682,0.139016378,0.585660089,0.275323533
6960199,0.428625917,0.378415013,0.19295907
6946536,0.03606202,0.406145763,0.557792218
7093173,0.13628231,0.461666153,0.402051536
7091481,0.056551585,0.297191606,0.64625681
7091246,0.00787169,0.045122025,0.947006286
7091831,0.122739425,0.546810219,0.330450356
7093299,0.134068452,0.450415504,0.415516045
7093799,0.130511525,0.501063677,0.368424798
7093763,0.087778864,0.395512647,0.516708489
7091463,0.063199224,0.377603203,0.559197574
7091435,0.077482556,0.479497036,0.443020408
7092671,0.101162367,0.563075377,0.335762256
6947391,0.029137228,0.24665101,0.724211762
6952745,0.118254734,0.567013937,0.314731329
6953092,0.184316449,0.495960127,0.319723424
6985109,0.037935623,0.258171072,0.703893305
6985170,0.073965665,0.467259958,0.458774377
7012604,0.103629526,0.52962936,0.366741114
7012322,0.187522787,0.353495156,0.458982056
7092516,0.136563646,0.418762942,0.444673412
7012401,0.09608775,0.475939442,0.427972808
7012739,0.056052942,0.438982098,0.50496496
7012082,0.18456776,0.465170792,0.350261449
6898018,0.031044228,0.237423646,0.731532126
7010978,0.110600107,0.428333984,0.461065909
7010253,0.062364438,0.547638589,0.389996973
7010674,0.062612545,0.406051439,0.531336016
7010091,0.085747493,0.347129801,0.567122706
6985190,0.110794,0.491499839,0.397706161
6986461,0.04239887,0.226798252,0.730802878
6953374,0.004555199,0.044773361,0.950671441
6985721,0.043691285,0.343065547,0.613243168
6985234,0.102176362,0.601694213,0.296129425
7011139,0.110600107,0.428333984,0.461065909
6857809,0.034791931,0.501386789,0.46382128
7012119,0.144948624,0.467299706,0.38775167
6986539,0.047874812,0.320784438,0.63134075
7009975,0.060045711,0.505854647,0.434099642
7012625,0.068158426,0.418549627,0.513291947
6985948,0.069064413,0.527593754,0.403341833
7012344,0.08426531,0.371272256,0.544462435
6986537,0.046671568,0.281841969,0.671486462
7011726,0.11084356,0.461123856,0.428032584
7011737,0.047583213,0.25132791,0.701088877
7011926,0.116050525,0.604239434,0.279710041
6856590,0.007557158,0.053780602,0.938662241
7012530,0.103220076,0.450514521,0.446265403
7010945,0.046925582,0.312615751,0.640458667
6953496,0.104840784,0.40873041,0.486428806
7012076,0.045036969,0.164831437,0.790131593
7011669,0.055977442,0.300923202,0.643099356
6952988,0.068290338,0.429792853,0.501916809
7010703,0.070134522,0.350217684,0.579647794
7011320,0.058928792,0.32581229,0.615258918
7092649,0.104689572,0.530008146,0.365302281
6953424,0.069863017,0.389221728,0.540915255
7205145,0.047121446,0.235469407,0.717409147
7012032,0.038794092,0.250358091,0.710847817
6985291,0.231689876,0.475272358,0.293037766
7012953,0.079971533,0.584422545,0.335605921
6985658,0.181720362,0.480684122,0.337595516
7012251,0.076823344,0.367709401,0.555467255
7012035,0.208373201,0.485613172,0.306013627
7091685,0.122605643,0.534644044,0.342750313
6952939,0.093249013,0.414522881,0.492228105
6953123,0.079800337,0.487892055,0.432307608
7011572,0.047633401,0.267737207,0.684629392
6851603,0.048131086,0.33021979,0.621649124
6984798,0.173818984,0.480135434,0.346045582
7010661,0.068497302,0.390656941,0.540845757
6953004,0.071311703,0.324974772,0.603713525
6986436,0.118036203,0.494026691,0.387937107
7012714,0.115823097,0.484982161,0.399194742
6985188,0.110794,0.491499839,0.397706161
6952480,0.174454636,0.464663089,0.360882276
7012071,0.201552982,0.506412689,0.292034329
7011661,0.069201572,0.492898528,0.4378999
7010467,0.231976182,0.462093306,0.305930512
6921090,0.008744924,0.129957253,0.861297823
7012840,0.098481636,0.213364038,0.688154325
7011499,0.094498677,0.472076069,0.433425254
6953261,0.113114778,0.542189511,0.344695711
6953129,0.041551823,0.232114267,0.72633391
7012504,0.076717373,0.459167499,0.464115127
7011640,0.054589832,0.270048384,0.675361784
6953327,0.117440798,0.417041307,0.465517895
6952943,0.088605232,0.562060739,0.34933403
7010936,0.10052775,0.465760185,0.433712065
6953119,0.048727995,0.272075972,0.679196033
6938003,0.042358629,0.382810679,0.574830692
7010932,0.110074872,0.484726826,0.405198302
7010527,0.111296575,0.482961231,0.405742194
7010472,0.070222457,0.489392014,0.440385529
6953256,0.062344564,0.348062164,0.589593273
7011333,0.079022282,0.547351012,0.373626706
7011744,0.154213159,0.55478097,0.291005871
7012068,0.11525721,0.394259823,0.490482968
7010762,0.074119305,0.487597292,0.438283404
6985358,0.064382599,0.405335462,0.530281938
7010946,0.163082354,0.517186456,0.31973119
6934514,0.09241484,0.327044718,0.580540443
6985118,0.058892972,0.360548459,0.580558568
6984951,0.046528329,0.453450666,0.500021006
6953591,0.055523154,0.320801416,0.62367543
6986010,0.061783436,0.377846867,0.560369697
6986249,0.130805967,0.526419941,0.342774092
7010486,0.097026709,0.449399952,0.453573339
7093217,0.271928051,0.434387917,0.293684032
6953398,0.172476577,0.561141438,0.266381985
6952502,0.064158928,0.21052631,0.725314763
6985986,0.084126617,0.493847426,0.422025956
6958994,0.116373773,0.472571399,0.411054828
6946728,0.041346124,0.500909795,0.457744081
7012042,0.166711403,0.567482563,0.265806034
6985555,0.191514508,0.373625483,0.434860009
7093036,0.051953968,0.304817458,0.643228574
6931752,0.046239152,0.397705024,0.556055825
6932376,0.145859933,0.565900859,0.288239208
6895715,0.049525152,0.369906507,0.580568341
6895848,0.068430582,0.392857921,0.538711497
6895903,0.075621945,0.382888551,0.541489503
6839816,0.253977717,0.451395217,0.294627066
6845277,0.091576877,0.389415797,0.519007326
6829771,0.024313965,0.208699083,0.766986952
6839702,0.093871425,0.4033138,0.502814774
6932055,0.048541889,0.302108228,0.649349883
6932009,0.268856933,0.463158387,0.26798468
6855449,0.156830213,0.458173164,0.384996623
6895224,0.065365062,0.354272197,0.580362742
6932420,0.042491756,0.294221075,0.663287168
6932773,0.114946256,0.545201858,0.339851886
6932870,0.127551901,0.586874074,0.285574024
6855750,0.045609759,0.15948616,0.794904081
6896428,0.125529368,0.417996242,0.456474391
6906590,0.031889714,0.241559447,0.726550839
6933260,0.096101303,0.410265854,0.493632843
6845334,0.228705645,0.502970238,0.268324117
6895403,0.079842336,0.502219721,0.417937943
6933168,0.183682002,0.526535318,0.28978268
6896406,0.091701829,0.379431542,0.528866629
7093854,0.216355566,0.363592566,0.420051868
6895304,0.108971082,0.454155473,0.436873445
6845226,0.161886552,0.536898138,0.301215311
6932042,0.044258191,0.374592821,0.581148987
6931801,0.083950115,0.481813541,0.434236345
7144447,0.083811222,0.574130936,0.342057843
6844334,0.102264605,0.585063375,0.31267202
6931579,0.260734072,0.413698102,0.325567827
6895529,0.225341175,0.527399463,0.247259361
6855077,0.066014737,0.474346032,0.459639232
6933052,0.165442477,0.421142487,0.413415036
6844819,0.064628458,0.556763768,0.378607774
6896777,0.10515947,0.475056277,0.419784253
6895272,0.103627483,0.49284787,0.403524647
6932967,0.046242719,0.188747979,0.765009302
6894994,0.227484781,0.525607774,0.246907446
6883243,0.012285312,0.216579663,0.771135025
6895150,0.064542855,0.267919442,0.667537704
6839634,0.114137457,0.526407402,0.35945514
6888511,0.00755738,0.021040068,0.971402553
6888375,0.002446612,0.011285256,0.986268132
6909432,0.041979905,0.120285926,0.837734169
6909133,0.002833358,0.016339243,0.980827399
7219882,0.029055497,0.139924328,0.831020176
6914600,0.031687074,0.149778467,0.818534459
6888379,0.00329672,0.011552494,0.985150786
6917490,0.041073234,0.175584118,0.783342648
6845792,0.033139309,0.216660984,0.750199706
7228451,0.039982112,0.17505326,0.784964628
7222718,0.047438274,0.191103586,0.76145814
7165857,0.055371654,0.210751571,0.733876776
7227993,0.038838922,0.156491435,0.804669643
7161185,0.002979376,0.011633085,0.985387539
7212039,0.025638549,0.12105536,0.853306091
6987384,0.059328974,0.173445048,0.767225978
7051297,0.003721415,0.010909981,0.985368604
6992789,0.022042452,0.107103216,0.870854333
7045659,0.043154315,0.17257111,0.784274575
6860349,0.040423218,0.268325061,0.691251721
7004169,0.002533071,0.009325244,0.988141685
7004252,0.002533071,0.009325244,0.988141685
7018003,0.002802908,0.009711279,0.987485813
6987484,0.048461436,0.177642287,0.773896277
7004267,0.046698326,0.154973184,0.79832849
6987398,0.003871042,0.014531396,0.981597562
7009549,0.003779721,0.013407531,0.982812747
6977265,0.035864083,0.165503286,0.798632631
7077199,0.003903413,0.013841313,0.982255274
