listing_id,high,medium,low
7210744,0.050477339,0.402889991,0.54663267
7210499,0.00581408,0.025579426,0.968606495
7099165,0.050477339,0.402889991,0.54663267
7227103,0.056672296,0.147338056,0.795989648
7226540,0.016386418,0.090461544,0.893152037
7172514,0.069033773,0.406871694,0.524094533
7209584,0.004547286,0.033608975,0.961843739
6932283,0.022864159,0.233199108,0.743936734
7098566,0.023242692,0.145246494,0.831510813
7210872,0.00573955,0.023261624,0.970998826
7200321,0.029795562,0.049045532,0.921158906
7099101,0.008403183,0.078496402,0.913100415
7159576,0.002960691,0.020765041,0.976274268
7200658,0.005993093,0.020186003,0.973820904
7159000,0.004046427,0.015131361,0.980822213
7226177,0.006697801,0.019684309,0.973617891
7099062,0.023036251,0.273359851,0.703603898
7173760,0.030197382,0.085005866,0.884796752
6849380,0.01057404,0.165917611,0.823508349
7159162,0.010711503,0.083511944,0.905776552
7099160,0.002182192,0.044300045,0.953517764
7178285,0.001117898,0.0124683,0.986413802
7098477,0.036371195,0.123341173,0.840287632
7171390,0.001627137,0.016416971,0.981955892
7209557,0.00293021,0.012121068,0.984948722
7098961,0.024160565,0.187717076,0.788122358
7099018,0.003455953,0.01154932,0.984994727
7210568,0.002358334,0.023234078,0.974407587
7231575,0.003112257,0.008629245,0.988258498
6883047,0.021010245,0.170476955,0.8085128
7172848,0.035566018,0.081911247,0.882522735
7098816,0.003746229,0.062561279,0.933692492
7200503,0.020704219,0.071798723,0.907497058
7226513,0.002831399,0.022557078,0.974611523
7227037,0.001780196,0.010428988,0.987790816
7098573,0.007118081,0.019038898,0.973843021
6968157,0.002214811,0.009974057,0.987811132
7002797,0.004843226,0.019938061,0.975218713
7025731,0.058168943,0.547774677,0.39405638
7079502,0.016375509,0.072912859,0.910711632
6820888,0.027916008,0.269258083,0.702825909
7171469,0.039420475,0.236564053,0.724015473
7026229,0.00349286,0.01348577,0.98302137
7002527,0.002472249,0.013040349,0.984487402
7002045,0.006227079,0.119773425,0.873999496
7038943,0.026650171,0.13669555,0.836654279
7032547,0.058168943,0.547774677,0.39405638
7042693,0.001406532,0.011198906,0.987394563
7211330,0.002655562,0.011823179,0.98552126
6967585,0.027211443,0.307238362,0.665550196
7071629,0.055183685,0.180094101,0.764722214
6912749,0.143419411,0.431056652,0.425523936
7071697,0.004006627,0.085268159,0.910725214
7079366,0.019035966,0.168635506,0.812328528
6959138,0.025841638,0.046227654,0.927930708
7002195,0.003317617,0.013962638,0.982719744
7066721,0.001869606,0.014433319,0.983697075
7039587,0.002643231,0.021466068,0.975890702
7060624,0.038884221,0.116957209,0.84415857
7063304,0.004002352,0.017640975,0.978356674
7047689,0.001753837,0.016202855,0.982043308
7030902,0.034085223,0.081004152,0.884910625
7201545,0.140262318,0.459925726,0.399811956
6889765,0.037619699,0.226299115,0.736081186
6959915,0.002226123,0.016220649,0.981553227
7060339,0.017892138,0.035649237,0.946458625
7061467,0.016386545,0.090461536,0.893151919
7201450,0.006763859,0.023101188,0.970134953
7025707,0.035375298,0.093147066,0.871477636
7075976,0.003493829,0.013248219,0.983257952
7003095,0.005534999,0.172043468,0.822421533
7026017,0.005314377,0.016076827,0.978608797
7046870,0.055183685,0.180094101,0.764722214
7072211,0.003317617,0.013962633,0.98271975
6931762,0.125164466,0.467604604,0.407230931
7060308,0.001460636,0.014491287,0.984048077
7209884,0.006051967,0.026106392,0.967841641
7061109,0.005523138,0.014466189,0.980010672
7078746,0.003971013,0.011243494,0.984785493
6968888,0.024124256,0.234704761,0.741170983
7060990,0.03564626,0.20436023,0.75999351
7209493,0.039379063,0.148179765,0.812441172
7044535,0.005534962,0.172043487,0.822421551
7079105,0.01430219,0.023789148,0.961908662
7030523,0.022735954,0.118017977,0.859246069
7224118,0.024269873,0.234536478,0.741193649
7031105,0.029388422,0.174273319,0.796338259
6958478,0.007214805,0.080202093,0.912583102
6971335,0.029935714,0.042457538,0.927606748
7025122,0.004374693,0.020841957,0.974783349
7024693,0.003065374,0.01577339,0.981161236
7033280,0.024124256,0.234704761,0.741170983
7024653,0.005585706,0.014657341,0.979756953
7063390,0.058922371,0.282309501,0.658768128
7031713,0.029935714,0.042457538,0.927606748
7031649,0.025841625,0.046227672,0.927930703
6841489,0.160073545,0.365483856,0.474442598
7065224,0.002856488,0.02660321,0.970540302
7078766,0.01555846,0.133529658,0.850911882
7074401,0.01275416,0.14362094,0.8436249
7066534,0.003703185,0.015867931,0.980428884
7065751,0.013440745,0.043577046,0.94298221
7073743,0.000843548,0.057699737,0.941456714
7074205,0.00314871,0.084851387,0.911999903
7170514,0.002259311,0.017587517,0.980153171
7071792,0.001446488,0.024322651,0.974230861
7064412,0.050477339,0.402889991,0.54663267
6877018,0.039934669,0.525514524,0.434550807
6966857,0.026650171,0.13669555,0.836654279
7226285,0.000762583,0.011826969,0.987410447
7075116,0.001840473,0.054075137,0.94408439
7060623,0.004886368,0.063318084,0.931795547
7075395,0.036989581,0.167099973,0.795910446
7024367,0.050384474,0.277024273,0.672591253
7060619,0.000927069,0.012438604,0.986634327
7079477,0.002976021,0.018211553,0.978812426
7071826,0.001743282,0.009954454,0.988302263
6967008,0.004386547,0.01330411,0.982309343
6942406,0.004111491,0.141123715,0.854764794
7061466,0.007080853,0.022127656,0.970791492
7065334,0.037008954,0.168898531,0.794092515
7025292,0.005630192,0.038768723,0.955601085
7025180,0.027481407,0.075181025,0.897337569
7061094,0.021849632,0.041014572,0.937135796
7031892,0.016285318,0.101323043,0.882391639
7024342,0.001756035,0.018605365,0.9796386
7061235,0.022096407,0.123687603,0.85421599
7160586,0.002184384,0.009136052,0.988679564
7060396,0.00563918,0.038769334,0.955591486
7162303,0.034561247,0.279761146,0.685677607
7071568,0.03389475,0.115606549,0.8504987
7041339,0.001380895,0.010921612,0.987697493
7172720,0.006412881,0.021134634,0.972452485
7173404,0.001534927,0.014459228,0.984005845
7032101,0.004547286,0.033608978,0.961843736
7065942,0.013154988,0.041536933,0.945308079
7066031,0.022735954,0.118017977,0.859246069
7071587,0.002399441,0.012739273,0.984861286
7071857,0.02273571,0.045282426,0.931981864
6967814,0.034084955,0.081004306,0.88491074
6845457,0.192833522,0.400876336,0.406290142
7032704,0.016473235,0.180514168,0.803012597
7026025,0.037124995,0.095290584,0.867584421
7041792,0.041905111,0.502229287,0.455865602
7032305,0.001932198,0.017924799,0.980143002
7024575,0.005429632,0.042143805,0.952426562
7080205,0.016386482,0.09046154,0.893151978
6959373,0.000639182,0.026769578,0.97259124
7079360,0.030297821,0.182042257,0.787659923
6967104,0.00777326,0.022229659,0.969997081
7032508,0.002664513,0.022073023,0.975262464
6882961,0.33246011,0.357518078,0.310021812
7079628,0.052173904,0.281706627,0.666119469
7025863,0.016473235,0.180514168,0.803012597
7024145,0.015240251,0.104840626,0.879919123
7031059,0.00687109,0.016725667,0.976403244
7025169,0.029258267,0.154520571,0.816221162
7025788,0.001784808,0.012851355,0.985363837
7158646,0.033052438,0.138456677,0.828490885
7031985,0.030914951,0.298754265,0.670330783
7060290,0.027481407,0.075181025,0.897337569
6970241,0.001270196,0.015214857,0.983514947
6881938,0.046971043,0.30912829,0.643900667
7200805,0.002358331,0.023201131,0.974440538
7023758,0.026410744,0.146923482,0.826665774
7026102,0.010427419,0.043532001,0.94604058
7066767,0.031572743,0.081420933,0.887006324
7209117,0.01921281,0.04710482,0.933682371
7064739,0.025965037,0.14929818,0.824736783
7075920,0.0033786,0.017612141,0.979009259
7071578,0.006643738,0.032545286,0.960810976
7042594,0.039634012,0.099071138,0.86129485
7072136,0.031559276,0.078233618,0.890207106
6959785,0.06110632,0.314573091,0.624320589
6917770,0.159350398,0.491181297,0.349468304
7030613,0.032744925,0.169547022,0.797708053
7025097,0.033077378,0.06791343,0.899009192
7065198,0.00599308,0.020142836,0.973864083
6959513,0.040033287,0.061718851,0.898247862
7226979,0.03270117,0.066047038,0.901251793
7024451,0.033352098,0.079064466,0.887583435
7072141,0.005436031,0.028063593,0.966500375
7024834,0.00555981,0.018230619,0.976209572
7041995,0.02273571,0.045282426,0.931981864
7066023,0.003207388,0.01190035,0.984892262
6839044,0.027931106,0.310497201,0.661571692
7060824,0.003623316,0.014723744,0.98165294
7047137,0.00555981,0.018230614,0.976209576
7079007,0.004243976,0.049845156,0.945910868
7024400,0.003863637,0.016993988,0.979142375
6959851,0.007102021,0.030299547,0.962598432
7039486,0.01480152,0.022559395,0.962639085
7065183,0.019960559,0.016308259,0.963731181
7209107,0.006470408,0.013265541,0.980264051
7041950,0.00884716,0.014408576,0.976744265
6960102,0.03270117,0.066047038,0.901251793
6871096,0.031759414,0.336773432,0.631467154
7002884,0.001965271,0.015658275,0.982376454
7030575,0.002761653,0.011711523,0.985526824
6967744,0.002901189,0.013679454,0.983419357
7043039,0.004525153,0.011360307,0.98411454
7159789,0.004204509,0.020635962,0.975159529
7201690,0.072423941,0.206259789,0.72131627
7065493,0.006412847,0.021134723,0.97245243
7066433,0.003468576,0.010301365,0.98623006
7072236,0.003055662,0.028138624,0.968805714
6970104,0.006990626,0.018856258,0.974153116
6886740,0.019631686,0.243694028,0.736674286
7025271,0.033050923,0.138459595,0.828489482
7066068,0.051018902,0.213940447,0.735040651
6832064,0.005077276,0.014619304,0.980303421
6907698,0.022735954,0.118017977,0.859246069
6832023,0.003739282,0.015387662,0.980873056
6933123,0.005077276,0.014619302,0.980303422
6919919,0.004547286,0.03360899,0.961843724
6907194,0.000604415,0.012895053,0.986500533
6907670,0.030914951,0.298754265,0.670330783
6948009,0.016386355,0.090461548,0.893152097
7140227,0.037644575,0.211112813,0.751242612
6931680,0.006599741,0.016585893,0.976814366
6844498,0.02435151,0.175516111,0.800132379
6826781,0.000635524,0.011496848,0.987867629
6933438,0.03389475,0.115606549,0.8504987
6833848,0.001769222,0.012625414,0.985605364
6825963,0.041865678,0.251838442,0.70629588
6826131,0.037008897,0.168898719,0.794092383
6896589,0.060040384,0.300915346,0.63904427
6948254,0.0272664,0.075315056,0.897418544
6833299,0.0533527,0.33086035,0.61578695
6860119,0.008522302,0.169983224,0.821494474
6895163,0.003251383,0.011489244,0.985259374
6907859,0.033353522,0.086658173,0.879988304
6896310,0.00181513,0.009147572,0.989037298
7210212,0.001826009,0.009326324,0.988847667
6844543,0.001446487,0.024322662,0.974230851
6832190,0.072956237,0.580716832,0.34632693
6868425,0.03441725,0.194075324,0.771507426
6948103,0.003251797,0.022348822,0.974399381
6908363,0.070044123,0.224338211,0.705617666
6931652,0.034781014,0.105244653,0.859974333
6868853,0.058794391,0.46076299,0.480442619
6832808,0.001439874,0.01238612,0.986174006
7232597,0.012680279,0.020960009,0.966359712
6832176,0.007115959,0.018888736,0.973995305
6937027,0.003699649,0.0318177,0.96448265
6907296,0.052173904,0.281706627,0.666119469
6895158,0.007073039,0.016849152,0.976077809
6831404,0.058168943,0.547774677,0.39405638
6867554,0.063622265,0.291735709,0.644642025
6831967,0.006530161,0.029023462,0.964446377
6826148,0.00439762,0.013972713,0.981629668
6888013,0.028627085,0.283220394,0.688152521
6833315,0.029795133,0.049045594,0.921159273
6826529,0.036989494,0.167100044,0.795910462
6907783,0.030868103,0.189337561,0.779794335
6895933,0.033049101,0.219824703,0.747126196
6948144,0.005254248,0.038591918,0.956153834
6895983,0.017892446,0.035649191,0.946458362
6932405,0.058168943,0.547774677,0.39405638
6908385,0.024124256,0.234704761,0.741170983
6932321,0.004715007,0.03330828,0.961976713
6826058,0.000743716,0.012005033,0.987251251
6823682,0.017887892,0.150847339,0.831264769
6867706,0.030914924,0.298754221,0.670330854
6907760,0.01973315,0.142065981,0.838200869
6907598,0.001674804,0.009950946,0.98837425
6896212,0.005072599,0.016354513,0.978572888
6907823,0.00303847,0.027955192,0.969006338
6868353,0.003297642,0.02274975,0.973952608
6895229,0.060924793,0.334093194,0.604982013
6840207,0.024160565,0.187717076,0.788122358
6908429,0.00193424,0.012669384,0.985396377
7201479,0.02835437,0.121883455,0.849762175
6889866,0.0176937,0.25852222,0.723784079
6873012,0.05346921,0.180889582,0.765641208
6896087,0.02925807,0.154517287,0.816224643
6902022,0.037287234,0.283267364,0.679445401
6873626,0.041905111,0.502229287,0.455865602
6839782,0.062697992,0.27407141,0.663230598
6927582,0.034095434,0.135479145,0.830425422
6832106,0.026339381,0.136566014,0.837094604
6927520,0.000604415,0.012895053,0.986500533
6832511,0.070044085,0.224338154,0.705617761
6826695,0.002221225,0.012551479,0.985227296
7013999,0.055324224,0.289195786,0.655479989
6875995,0.158153682,0.465916471,0.375929847
6895423,0.005534974,0.172043481,0.822421545
7174304,0.103501246,0.32442669,0.572072065
7196924,0.070499802,0.225860056,0.703640142
7212583,0.08871451,0.293721438,0.617564051
7186411,0.006538637,0.023424781,0.970036583
7166027,0.095807659,0.370916279,0.533276062
7227996,0.044415154,0.123598649,0.831986198
7202466,0.01377375,0.039538142,0.946688108
7228435,0.043044362,0.130391858,0.826563781
7228441,0.005950305,0.022090056,0.97195964
6812487,0.031762769,0.552098514,0.416138717
7213018,0.006527418,0.022867037,0.970605545
7196440,0.03317476,0.128171198,0.838654042
7228330,0.027965437,0.107045275,0.864989288
7166063,0.014115076,0.042704015,0.943180909
7212484,0.008386274,0.026030176,0.96558355
7196994,0.007840397,0.026791451,0.965368152
7166110,0.042645351,0.127336693,0.830017956
7213035,0.048856948,0.203490245,0.747652807
7227948,0.006705201,0.022316756,0.970978043
6933565,0.04833879,0.332201943,0.619459267
6868182,0.010277309,0.179048909,0.810673782
6895698,0.191479828,0.479445487,0.329074685
6896558,0.061456333,0.36377726,0.574766407
6844735,0.096238548,0.322479635,0.581281817
6896764,0.126555945,0.482517144,0.390926911
6854703,0.074320419,0.47043329,0.455246291
6839439,0.06805485,0.376087069,0.55585808
6895216,0.071114606,0.493051266,0.435834128
6932633,0.121805306,0.451334297,0.426860397
6855583,0.072776091,0.448078378,0.479145531
6844821,0.045807648,0.358416336,0.595776015
6946922,0.008598593,0.344604129,0.646797278
6932741,0.050742921,0.347016361,0.602240717
6931924,0.054480302,0.34527071,0.600248988
6855732,0.061456333,0.36377726,0.574766407
6895007,0.064234878,0.536237719,0.399527402
6854787,0.054480342,0.34527048,0.600249177
6855496,0.141103274,0.501489068,0.357407658
6895311,0.080311445,0.531791999,0.387896556
7091883,0.076764613,0.16701023,0.756225157
6931930,0.240618455,0.389494711,0.369886834
6894956,0.076392589,0.469160977,0.454446435
6853142,0.002901514,0.019695102,0.977403384
6854628,0.049212439,0.412188343,0.538599218
7093614,0.066280366,0.298971154,0.63474848
6895766,0.174030595,0.5223041,0.303665305
6931751,0.060890319,0.543176652,0.395933029
6931815,0.096458269,0.455956235,0.447585496
6839282,0.063454171,0.378013503,0.558532326
6895426,0.12531895,0.401586624,0.473094426
6896331,0.058693358,0.470573497,0.470733145
6896007,0.104020707,0.473496869,0.422482424
6855034,0.068054811,0.376087233,0.555857956
6886576,0.262821827,0.493239058,0.243939116
6855432,0.202066752,0.433488838,0.36444441
6895030,0.117393949,0.482688705,0.399917346
6895193,0.041724938,0.350721774,0.607553287
6895483,0.184481987,0.39795346,0.417564553
6933118,0.171934469,0.509619477,0.318446055
6895600,0.09645826,0.455956287,0.447585453
6932724,0.063095048,0.303983382,0.63292157
6867529,0.107260654,0.428051192,0.464688154
7091829,0.088550742,0.507343233,0.404106025
6854939,0.066185118,0.472718889,0.461095993
6900717,0.260519311,0.490437487,0.249043202
6839509,0.080311081,0.531794458,0.38789446
6932061,0.163890372,0.494596817,0.341512811
6873569,0.046827631,0.323136891,0.630035478
6933615,0.058693341,0.470573358,0.470733302
6855140,0.098425779,0.416160829,0.485413392
6855451,0.04787638,0.227063844,0.725059776
6839938,0.161585745,0.51923528,0.319178975
6839459,0.153494593,0.529197545,0.317307862
6896203,0.202066702,0.433488979,0.364444319
6933120,0.056388141,0.373561765,0.570050094
6925044,0.182387997,0.441095256,0.376516747
6896155,0.07996016,0.465315658,0.454724182
6933069,0.075332776,0.305144094,0.61952313
6895632,0.232669372,0.429440936,0.337889692
6854679,0.068895406,0.421817751,0.509286843
6839985,0.050269641,0.258398083,0.691332277
6855661,0.067702565,0.377384022,0.554913413
6896291,0.145039952,0.498224922,0.356735126
6855297,0.066280366,0.298971154,0.63474848
6856046,0.052637999,0.554379558,0.392982443
6839257,0.084033239,0.36348407,0.552482691
6877537,0.080690232,0.458171108,0.46113866
6895612,0.058576241,0.422440345,0.518983414
6932466,0.184481859,0.397953831,0.41756431
6895521,0.103673234,0.480986702,0.415340064
6895115,0.068895389,0.421817761,0.50928685
6931791,0.063648285,0.292446449,0.643905266
6894943,0.122855969,0.327912803,0.549231228
7093530,0.04995309,0.30405419,0.64599272
7092168,0.202066719,0.433488932,0.36444435
7093482,0.15775447,0.330895461,0.511350068
7091599,0.067702546,0.377383983,0.554913471
6910877,0.079743519,0.404321973,0.515934508
7092647,0.129156754,0.409935676,0.46090757
7093010,0.050743232,0.347016556,0.602240212
7091471,0.071557494,0.388136472,0.540306034
7091689,0.072349375,0.454897712,0.472752913
7092375,0.095807667,0.496925057,0.407267276
7093749,0.038471823,0.318246798,0.643281378
7092957,0.062425204,0.519559237,0.418015558
7092105,0.10373712,0.556470539,0.339792341
7092404,0.171934469,0.509619477,0.318446055
7092682,0.080840371,0.478606332,0.440553297
6960199,0.424276139,0.394678237,0.181045624
6946536,0.049343866,0.406812294,0.54384384
7093173,0.08007224,0.520174107,0.399753653
7091481,0.047504257,0.250915355,0.701580388
7091246,0.002674533,0.026351122,0.970974345
7091831,0.051135328,0.603510451,0.34535422
7093299,0.056388141,0.373561765,0.570050094
7093799,0.145040014,0.498224697,0.356735289
7093763,0.038471823,0.318246798,0.643281378
7091463,0.058576241,0.422440345,0.518983414
7091435,0.049212439,0.412188343,0.538599218
7092671,0.066180139,0.549852799,0.383967062
6947391,0.019307691,0.212402524,0.768289784
6952745,0.175168776,0.530381081,0.294450143
6953092,0.171934458,0.509619506,0.318446036
6985109,0.041999363,0.266829099,0.691171539
6985170,0.073841605,0.424720079,0.501438316
7012604,0.058693314,0.47057315,0.470733537
7012322,0.240618976,0.389492932,0.369888092
7092516,0.105791275,0.409852248,0.484356477
7012401,0.081947734,0.547483337,0.370568929
7012739,0.067702546,0.377383983,0.554913471
7012082,0.184482157,0.397952965,0.417564878
6898018,0.059668568,0.284787462,0.655543971
7010978,0.129156754,0.409935676,0.46090757
7010253,0.068575653,0.54545194,0.385972408
7010674,0.059730114,0.433469436,0.50680045
7010091,0.105791351,0.409851798,0.484356851
6985190,0.076133777,0.436023122,0.487843102
6986461,0.04126522,0.271418671,0.68731611
6953374,0.003638663,0.025733588,0.970627749
6985721,0.071557494,0.388136472,0.540306034
6985234,0.175168776,0.530381081,0.294450143
7011139,0.129156754,0.409935676,0.46090757
6857809,0.036180184,0.513601854,0.450217961
7012119,0.096458288,0.45595613,0.447585582
6986539,0.050743454,0.347016695,0.602239851
7009975,0.066180096,0.549853053,0.383966852
7012625,0.108207911,0.452714362,0.439077727
6985948,0.08007224,0.520174107,0.399753653
7012344,0.087153149,0.36170592,0.551140931
6986537,0.061404916,0.27224376,0.666351324
7011726,0.145039989,0.498224787,0.356735224
7011737,0.047610841,0.24477011,0.707619049
7011926,0.175168776,0.530381081,0.294450143
6856590,0.013426801,0.059091074,0.927482125
7012530,0.121014742,0.462362877,0.416622382
7010945,0.050743232,0.347016556,0.602240212
6953496,0.10039057,0.442506121,0.457103309
7012076,0.054352551,0.143276962,0.802370488
7011669,0.05177731,0.305665994,0.642556696
6952988,0.071619474,0.479359937,0.44902059
7010703,0.096788458,0.41523988,0.487971662
7011320,0.04787645,0.227063597,0.725059953
7092649,0.094505752,0.443192147,0.462302101
6953424,0.050348693,0.384734884,0.564916423
7205145,0.034543684,0.213616079,0.751840237
7012032,0.039652994,0.312058848,0.648288158
6985291,0.25009568,0.366776833,0.383127487
7012953,0.049549359,0.531964767,0.418485874
6985658,0.184482157,0.397952965,0.417564878
7012251,0.098425811,0.41616084,0.485413349
7012035,0.140776462,0.454694482,0.404529055
7091685,0.081947172,0.546033908,0.372018921
6952939,0.121014633,0.462363536,0.416621831
6953123,0.106229088,0.44819513,0.445575782
7011572,0.071617257,0.35086223,0.577520514
6851603,0.040990966,0.25224679,0.706762245
6984798,0.103673377,0.480986227,0.415340395
7010661,0.054594712,0.413572549,0.531832739
6953004,0.063532151,0.360001083,0.576466766
6986436,0.191479815,0.479445553,0.329074633
7012714,0.085670845,0.38826207,0.526067084
6985188,0.076133777,0.436023122,0.487843102
6952480,0.10321888,0.415986069,0.480795051
7012071,0.213545014,0.479397197,0.30705779
7011661,0.077129612,0.528310499,0.394559888
7010467,0.250095668,0.366776894,0.383127438
6921090,0.004522097,0.106393138,0.889084765
7012840,0.076764121,0.167008645,0.756227234
7011499,0.082060538,0.548301163,0.369638299
6953261,0.058693314,0.47057315,0.470733537
6953129,0.041265251,0.271418258,0.687316491
7012504,0.073841588,0.424720147,0.501438265
7011640,0.082671717,0.320735873,0.596592411
6953327,0.141103283,0.501489079,0.357407638
6952943,0.080840343,0.478606306,0.440553352
7010936,0.145039989,0.498224787,0.356735224
6953119,0.042690339,0.287576867,0.669732794
6938003,0.057532618,0.2965171,0.645950282
7010932,0.076133777,0.436023122,0.487843102
7010527,0.076133777,0.436023122,0.487843102
7010472,0.074320466,0.410887797,0.514791737
6953256,0.054480302,0.34527071,0.600248988
7011333,0.080840371,0.478606332,0.440553297
7011744,0.097953198,0.581925669,0.320121133
7012068,0.058716102,0.371117662,0.570166235
7010762,0.090752906,0.460051154,0.44919594
6985358,0.059730072,0.433469934,0.506799994
7010946,0.171934469,0.509619477,0.318446055
6934514,0.289456958,0.340611046,0.369931996
6985118,0.066280366,0.298971154,0.63474848
6984951,0.044726289,0.423609173,0.531664539
6953591,0.053848982,0.394428786,0.551722233
6986010,0.03983978,0.212873462,0.747286758
6986249,0.131827408,0.498872137,0.369300455
7010486,0.077353333,0.412207404,0.510439262
7093217,0.09645826,0.455956287,0.447585453
6953398,0.09580759,0.496925456,0.407266954
6952502,0.050168433,0.207139194,0.742692373
6985986,0.091604012,0.601948902,0.306447086
6958994,0.114737326,0.50063498,0.384627694
6946728,0.029288078,0.390222791,0.580489131
7012042,0.095807634,0.496925228,0.407267138
6985555,0.191554968,0.450302861,0.358142171
7093036,0.041724866,0.350721533,0.607553602
6931752,0.038471793,0.338701307,0.6228269
6932376,0.175168773,0.53038107,0.294450157
6895715,0.050742833,0.347016306,0.602240862
6895848,0.04995309,0.30405419,0.64599272
6895903,0.063532138,0.360001113,0.576466749
6839816,0.243766285,0.410010065,0.34622365
6845277,0.09666022,0.450942275,0.452397505
6829771,0.077066057,0.298504446,0.624429498
6839702,0.096660311,0.450941964,0.452397726
6932055,0.049190287,0.323999531,0.626810183
6932009,0.140776445,0.454694589,0.404528966
6855449,0.103218999,0.415985674,0.480795327
6895224,0.075568302,0.30347982,0.620951879
6932420,0.039652975,0.312058931,0.648288094
6932773,0.093586335,0.493835938,0.412577728
6932870,0.125739482,0.515429513,0.358831005
6855750,0.054352139,0.143276559,0.802371302
6896428,0.141103292,0.501489089,0.357407619
6906590,0.019149218,0.182407291,0.798443491
6933260,0.096788072,0.416150682,0.487061245
6845334,0.174071378,0.519868922,0.3060597
6895403,0.08007224,0.520174107,0.399753653
6933168,0.131827353,0.498872602,0.369300044
6896406,0.056679223,0.30593928,0.637381498
7093854,0.122855969,0.327912803,0.549231228
6895304,0.119691103,0.444792143,0.435516754
6845226,0.175168833,0.530381263,0.294449904
6932042,0.064235139,0.536236709,0.399528152
6931801,0.085784678,0.559226893,0.354988429
7144447,0.172341831,0.560432994,0.267225175
6844334,0.066185098,0.472718884,0.461096019
6931579,0.232669372,0.429440936,0.337889692
6895529,0.174071378,0.519868922,0.3060597
6855077,0.08855078,0.507343042,0.404106178
6933052,0.191554927,0.45030301,0.358142063
6844819,0.067411254,0.488566044,0.444022702
6896777,0.129156754,0.409935676,0.46090757
6895272,0.08206055,0.548301286,0.369638164
6932967,0.054352181,0.143276599,0.80237122
6894994,0.199335684,0.497536327,0.303127989
6883243,0.021887786,0.221379123,0.756733091
6895150,0.052326404,0.202768748,0.744904848
6839634,0.108271676,0.529572169,0.362156155
6888511,0.013796154,0.036735393,0.949468453
6888375,0.004884685,0.024441562,0.970673754
6909432,0.025694856,0.191915202,0.782389942
6909133,0.006328891,0.042481103,0.951190006
7219882,0.040965873,0.210622214,0.748411914
6914600,0.041716016,0.22465444,0.733629543
6888379,0.007260377,0.026020719,0.966718903
6917490,0.062538361,0.205137993,0.732323647
6845792,0.031034747,0.23477986,0.734185393
7228451,0.082961596,0.25170365,0.665334754
7222718,0.110875351,0.32980336,0.559321288
7165857,0.066124166,0.288643489,0.645232344
7227993,0.067502782,0.249845733,0.682651485
7161185,0.006522918,0.026134111,0.967342972
7212039,0.016559873,0.087585043,0.895855083
6987384,0.06617121,0.26774041,0.66608838
7051297,0.008501431,0.027676052,0.963822517
6992789,0.024525326,0.114223625,0.861251048
7045659,0.057735868,0.208042172,0.734221961
6860349,0.040369572,0.246376887,0.713253541
7004169,0.005008104,0.022078471,0.972913425
7004252,0.005008104,0.022078471,0.972913425
7018003,0.004749296,0.024915558,0.970335145
6987484,0.050591452,0.224497404,0.724911144
7004267,0.051431317,0.21043364,0.738135043
6987398,0.006580427,0.024998142,0.968421431
7009549,0.007913289,0.029931846,0.962154865
6977265,0.039136755,0.214519283,0.746343962
7077199,0.007913289,0.029931846,0.962154865
